166537.5000000000,118.220
166540.5000000000,118.308
166543.5000000000,118.286
166546.5000000000,118.261
166549.5000000000,118.230
166552.5000000000,118.222
166555.5000000000,110.300
166558.5000000000,100.544
166561.5000000000,100.790
166564.5000000000,109.768
166567.5000000000,117.968
166570.5000000000,114.369
166573.5000000000,103.085
166576.5000000000,111.933
166579.5000000000,111.490
166582.5000000000,100.786
166585.5000000000,100.550
166588.5000000000,100.542
166591.5000000000,100.517
166594.5000000000,100.559
166597.5000000000,105.959
166600.5000000000,116.474
166603.5000000000,118.222
166606.5000000000,118.159
166609.5000000000,148.067
166612.5000000000,152.782
166615.5000000000,123.055
166618.5000000000,108.220
166621.5000000000,100.721
166624.5000000000,100.535
166627.5000000000,100.539
166630.5000000000,100.601
166633.5000000000,114.143
166636.5000000000,118.218
166639.5000000000,122.419
166642.5000000000,134.475
166645.5000000000,129.856
166648.5000000000,119.017
166651.5000000000,119.120
166654.5000000000,129.578
166657.5000000000,119.305
166660.5000000000,118.212
166663.5000000000,118.227
166666.5000000000,124.255
166669.5000000000,138.264
166672.5000000000,136.171
166675.5000000000,138.549
166678.5000000000,147.160
166681.5000000000,166.265
166684.5000000000,207.785
166687.5000000000,226.294
166690.5000000000,202.196
166693.5000000000,212.693
166696.5000000000,273.340
166699.5000000000,321.365
166702.5000000000,217.280
166705.5000000000,180.756
166708.5000000000,215.798
166711.5000000000,189.727
166714.5000000000,118.125
166717.5000000000,100.511
166720.5000000000,100.502
166723.5000000000,100.524
166726.5000000000,100.545
166729.5000000000,100.541
166732.5000000000,100.262
166735.5000000000,107.948
166738.5000000000,141.454
166741.5000000000,124.308
166744.5000000000,115.558
166747.5000000000,124.363
166750.5000000000,133.546
166753.5000000000,145.717
166756.5000000000,154.170
166759.5000000000,123.879
166762.5000000000,120.007
166765.5000000000,120.976
166768.5000000000,118.218
166771.5000000000,117.718
166774.5000000000,155.242
166777.5000000000,165.768
166780.5000000000,154.839
166783.5000000000,165.323
166786.5000000000,203.106
166789.5000000000,221.828
166792.5000000000,226.493
166795.5000000000,214.918
166798.5000000000,172.829
166801.5000000000,186.035
166804.5000000000,163.763
166807.5000000000,146.358
166810.5000000000,108.991
166813.5000000000,106.037
166816.5000000000,113.455
166819.5000000000,100.568
166822.5000000000,100.648
166825.5000000000,113.626
166828.5000000000,117.282
166831.5000000000,124.290
166834.5000000000,131.575
166837.5000000000,157.496
166840.5000000000,158.925
166843.5000000000,148.507
166846.5000000000,129.577
166849.5000000000,114.472
166852.5000000000,103.004
166855.5000000000,100.546
166858.5000000000,100.550
166861.5000000000,100.482
166864.5000000000,100.548
166867.5000000000,100.549
166870.5000000000,101.148
166873.5000000000,124.551
166876.5000000000,139.007
166879.5000000000,105.757
166882.5000000000,100.490
166885.5000000000,100.543
166888.5000000000,100.514
166891.5000000000,100.540
166894.5000000000,101.551
166897.5000000000,103.832
166900.5000000000,100.518
166903.5000000000,105.695
166906.5000000000,116.708
166909.5000000000,118.277
166912.5000000000,118.286
166915.5000000000,118.246
166918.5000000000,111.948
166921.5000000000,99.0155
166924.5000000000,100.255
166927.5000000000,101.030
166930.5000000000,113.659
166933.5000000000,129.347
166936.5000000000,156.717
166939.5000000000,207.162
166942.5000000000,200.242
166945.5000000000,194.140
166948.5000000000,167.995
166951.5000000000,142.428
166954.5000000000,106.257
166957.5000000000,109.807
166960.5000000000,100.668
166963.5000000000,100.483
166966.5000000000,100.489
166969.5000000000,100.484
166972.5000000000,103.343
166975.5000000000,105.191
166978.5000000000,104.745
166981.5000000000,103.271
166984.5000000000,100.871
166987.5000000000,111.822
166990.5000000000,121.849
166993.5000000000,133.576
166996.5000000000,160.060
166999.5000000000,180.414
167002.5000000000,192.484
167005.5000000000,192.497
167008.5000000000,188.303
167011.5000000000,177.588
167014.5000000000,179.875
167017.5000000000,189.507
167020.5000000000,191.672
167023.5000000000,177.892
167026.5000000000,167.962
167029.5000000000,163.735
167032.5000000000,163.734
167035.5000000000,163.732
167038.5000000000,163.735
167041.5000000000,163.588
167044.5000000000,163.737
167047.5000000000,166.043
167050.5000000000,182.838
167053.5000000000,192.505
167056.5000000000,192.527
167059.5000000000,192.501
167062.5000000000,192.500
167065.5000000000,192.513
167068.5000000000,192.510
167071.5000000000,192.528
167074.5000000000,192.521
167077.5000000000,194.233
167080.5000000000,192.695
167083.5000000000,192.531
167086.5000000000,192.501
167089.5000000000,192.521
167092.5000000000,192.519
167095.5000000000,192.472
167098.5000000000,190.316
167101.5000000000,186.480
167104.5000000000,191.541
167107.5000000000,166.544
167110.5000000000,151.921
167113.5000000000,141.921
167116.5000000000,139.146
167119.5000000000,139.185
167122.5000000000,142.810
167125.5000000000,149.433
167128.5000000000,164.736
167131.5000000000,185.084
167134.5000000000,192.534
167137.5000000000,192.537
167140.5000000000,192.515
167143.5000000000,192.491
167146.5000000000,202.706
167149.5000000000,215.057
167152.5000000000,224.597
167155.5000000000,226.299
167158.5000000000,226.384
167161.5000000000,230.487
167164.5000000000,229.503
167167.5000000000,221.384
167170.5000000000,224.690
167173.5000000000,226.046
167176.5000000000,218.352
167179.5000000000,193.568
167182.5000000000,168.875
167185.5000000000,151.432
167188.5000000000,144.648
167191.5000000000,161.303
167194.5000000000,200.069
167197.5000000000,289.622
167200.5000000000,263.173
167203.5000000000,209.642
167206.5000000000,177.295
167209.5000000000,161.933
167212.5000000000,155.091
167215.5000000000,173.586
167218.5000000000,236.152
167221.5000000000,314.449
167224.5000000000,297.194
167227.5000000000,210.236
167230.5000000000,197.344
167233.5000000000,162.977
167236.5000000000,210.043
167239.5000000000,253.325
167242.5000000000,262.569
167245.5000000000,256.423
167248.5000000000,246.240
167251.5000000000,232.280
167254.5000000000,226.229
167257.5000000000,226.225
167260.5000000000,226.163
167263.5000000000,226.167
167266.5000000000,226.199
167269.5000000000,226.200
167272.5000000000,226.173
167275.5000000000,226.196
167278.5000000000,226.240
167281.5000000000,226.233
167284.5000000000,226.186
167287.5000000000,226.252
167290.5000000000,235.605
167293.5000000000,263.517
167296.5000000000,266.170
167299.5000000000,269.909
167302.5000000000,262.182
167305.5000000000,239.778
167308.5000000000,226.463
167311.5000000000,222.317
167314.5000000000,199.368
167317.5000000000,174.199
167320.5000000000,150.474
167323.5000000000,136.194
167326.5000000000,122.780
167329.5000000000,118.125
167332.5000000000,116.832
167335.5000000000,116.301
167338.5000000000,117.384
167341.5000000000,117.100
167344.5000000000,106.925
167347.5000000000,100.989
167350.5000000000,100.713
167353.5000000000,108.930
167356.5000000000,118.105
167359.5000000000,118.222
167362.5000000000,118.213
167365.5000000000,112.184
167368.5000000000,109.804
167371.5000000000,118.281
167374.5000000000,117.019
167377.5000000000,104.630
167380.5000000000,108.805
167383.5000000000,118.153
167386.5000000000,116.604
167389.5000000000,109.792
167392.5000000000,107.128
167395.5000000000,112.891
167398.5000000000,118.201
167401.5000000000,118.276
167404.5000000000,118.260
167407.5000000000,118.230
167410.5000000000,117.931
167413.5000000000,113.780
167416.5000000000,105.741
167419.5000000000,115.030
167422.5000000000,133.909
167425.5000000000,138.735
167428.5000000000,139.190
167431.5000000000,140.669
167434.5000000000,136.684
167437.5000000000,143.406
167440.5000000000,123.547
167443.5000000000,122.828
167446.5000000000,152.975
167449.5000000000,165.020
167452.5000000000,163.582
167455.5000000000,164.253
167458.5000000000,164.499
167461.5000000000,150.811
167464.5000000000,139.317
167467.5000000000,119.613
167470.5000000000,115.808
167473.5000000000,102.738
167476.5000000000,100.509
167479.5000000000,107.453
167482.5000000000,118.265
167485.5000000000,126.298
167488.5000000000,164.279
167491.5000000000,119.081
167494.5000000000,117.902
167497.5000000000,128.251
167500.5000000000,157.252
167503.5000000000,170.361
167506.5000000000,187.835
167509.5000000000,179.302
167512.5000000000,186.694
167515.5000000000,167.030
167518.5000000000,118.265
167521.5000000000,113.676
167524.5000000000,110.338
167527.5000000000,113.752
167530.5000000000,114.425
167533.5000000000,118.189
167536.5000000000,112.109
167539.5000000000,100.568
167542.5000000000,100.563
167545.5000000000,103.427
167548.5000000000,118.178
167551.5000000000,118.272
167554.5000000000,118.235
167557.5000000000,118.217
167560.5000000000,118.259
167563.5000000000,118.213
167566.5000000000,118.214
167569.5000000000,118.218
167572.5000000000,117.244
167575.5000000000,118.010
167578.5000000000,118.197
167581.5000000000,118.250
167584.5000000000,118.213
167587.5000000000,118.191
167590.5000000000,105.237
167593.5000000000,100.533
167596.5000000000,100.532
167599.5000000000,100.532
167602.5000000000,102.509
167605.5000000000,112.558
167608.5000000000,102.810
167611.5000000000,100.482
167614.5000000000,105.506
167617.5000000000,117.851
167620.5000000000,118.279
167623.5000000000,118.276
167626.5000000000,117.095
167629.5000000000,107.372
167632.5000000000,105.871
167635.5000000000,109.546
167638.5000000000,117.069
167641.5000000000,118.243
167644.5000000000,118.223
167647.5000000000,118.271
167650.5000000000,115.255
167653.5000000000,100.569
167656.5000000000,100.504
167659.5000000000,100.477
167662.5000000000,106.275
167665.5000000000,114.008
167668.5000000000,112.032
167671.5000000000,103.953
167674.5000000000,116.894
167677.5000000000,111.561
167680.5000000000,100.520
167683.5000000000,100.513
167686.5000000000,100.476
167689.5000000000,100.521
167692.5000000000,106.137
167695.5000000000,113.878
167698.5000000000,117.440
167701.5000000000,117.862
167704.5000000000,114.987
167707.5000000000,113.143
167710.5000000000,108.669
167713.5000000000,101.353
167716.5000000000,100.540
167719.5000000000,100.503
167722.5000000000,100.537
167725.5000000000,100.539
167728.5000000000,100.499
167731.5000000000,100.519
167734.5000000000,100.977
167737.5000000000,100.528
167740.5000000000,100.766
167743.5000000000,104.697
167746.5000000000,107.868
167749.5000000000,100.543
167752.5000000000,100.491
167755.5000000000,100.963
167758.5000000000,107.137
167761.5000000000,113.051
167764.5000000000,112.093
167767.5000000000,113.337
167770.5000000000,125.730
167773.5000000000,129.764
167776.5000000000,119.813
167779.5000000000,118.225
167782.5000000000,118.479
167785.5000000000,118.470
167788.5000000000,118.489
167791.5000000000,119.268
167794.5000000000,121.754
167797.5000000000,120.732
167800.5000000000,116.604
167803.5000000000,121.345
167806.5000000000,134.747
167809.5000000000,132.170
167812.5000000000,131.644
167815.5000000000,122.081
167818.5000000000,118.225
167821.5000000000,118.852
167824.5000000000,125.822
167827.5000000000,150.360
167830.5000000000,180.430
167833.5000000000,185.716
167836.5000000000,163.802
167839.5000000000,152.228
167842.5000000000,157.449
167845.5000000000,153.748
167848.5000000000,116.154
167851.5000000000,118.667
167854.5000000000,112.948
167857.5000000000,102.316
167860.5000000000,100.765
167863.5000000000,107.650
167866.5000000000,113.307
167869.5000000000,110.756
167872.5000000000,115.992
167875.5000000000,136.491
167878.5000000000,166.951
167881.5000000000,195.499
167884.5000000000,206.383
167887.5000000000,177.309
167890.5000000000,198.465
167893.5000000000,221.605
167896.5000000000,221.934
167899.5000000000,196.888
167902.5000000000,192.498
167905.5000000000,192.536
167908.5000000000,152.441
167911.5000000000,104.078
167914.5000000000,114.742
167917.5000000000,100.515
167920.5000000000,101.030
167923.5000000000,111.428
167926.5000000000,118.004
167929.5000000000,147.480
167932.5000000000,179.886
167935.5000000000,210.548
167938.5000000000,221.173
167941.5000000000,226.828
167944.5000000000,239.266
167947.5000000000,232.588
167950.5000000000,256.135
167953.5000000000,232.003
167956.5000000000,212.311
167959.5000000000,194.872
167962.5000000000,192.530
167965.5000000000,192.561
167968.5000000000,192.529
167971.5000000000,192.550
167974.5000000000,192.538
167977.5000000000,192.554
167980.5000000000,192.559
167983.5000000000,192.565
167986.5000000000,192.543
167989.5000000000,192.325
167992.5000000000,178.638
167995.5000000000,158.208
167998.5000000000,148.450
168001.5000000000,148.766
168004.5000000000,127.512
168007.5000000000,116.346
168010.5000000000,114.098
168013.5000000000,118.366
168016.5000000000,118.387
168019.5000000000,117.035
168022.5000000000,112.890
168025.5000000000,118.168
168028.5000000000,118.099
168031.5000000000,118.264
168034.5000000000,118.269
168037.5000000000,118.211
168040.5000000000,117.624
168043.5000000000,116.799
168046.5000000000,118.254
168049.5000000000,118.223
168052.5000000000,118.222
168055.5000000000,117.927
168058.5000000000,114.427
168061.5000000000,115.648
168064.5000000000,116.061
168067.5000000000,113.894
168070.5000000000,116.806
168073.5000000000,118.202
168076.5000000000,118.276
168079.5000000000,118.214
168082.5000000000,121.405
168085.5000000000,128.857
168088.5000000000,131.771
168091.5000000000,132.552
168094.5000000000,127.865
168097.5000000000,119.773
168100.5000000000,118.286
168103.5000000000,118.265
168106.5000000000,118.256
168109.5000000000,118.272
168112.5000000000,118.214
168115.5000000000,117.913
168118.5000000000,108.132
168121.5000000000,101.153
168124.5000000000,100.511
168127.5000000000,110.726
168130.5000000000,116.462
168133.5000000000,112.637
168136.5000000000,108.854
168139.5000000000,109.199
168142.5000000000,122.655
168145.5000000000,133.995
168148.5000000000,134.048
168151.5000000000,138.769
168154.5000000000,137.898
168157.5000000000,129.917
168160.5000000000,128.845
168163.5000000000,134.370
168166.5000000000,121.464
168169.5000000000,118.277
168172.5000000000,132.960
168175.5000000000,174.312
168178.5000000000,178.737
168181.5000000000,172.786
168184.5000000000,130.280
168187.5000000000,118.723
168190.5000000000,128.722
168193.5000000000,124.570
168196.5000000000,118.781
168199.5000000000,118.220
168202.5000000000,116.142
168205.5000000000,110.546
168208.5000000000,114.579
168211.5000000000,117.870
168214.5000000000,118.214
168217.5000000000,118.218
168220.5000000000,118.240
168223.5000000000,118.224
168226.5000000000,118.216
168229.5000000000,118.238
168232.5000000000,118.235
168235.5000000000,119.306
168238.5000000000,115.802
168241.5000000000,111.573
168244.5000000000,118.792
168247.5000000000,131.554
168250.5000000000,183.856
168253.5000000000,222.551
168256.5000000000,226.385
168259.5000000000,211.734
168262.5000000000,193.623
168265.5000000000,187.576
168268.5000000000,163.369
168271.5000000000,159.730
168274.5000000000,212.449
168277.5000000000,226.187
168280.5000000000,226.497
168283.5000000000,226.489
168286.5000000000,226.226
168289.5000000000,224.785
168292.5000000000,226.511
168295.5000000000,226.435
168298.5000000000,226.445
168301.5000000000,185.385
168304.5000000000,138.909
168307.5000000000,121.378
168310.5000000000,118.285
168313.5000000000,118.607
168316.5000000000,107.975
168319.5000000000,106.530
168322.5000000000,109.759
168325.5000000000,118.678
168328.5000000000,144.577
168331.5000000000,189.059
168334.5000000000,191.544
168337.5000000000,182.299
168340.5000000000,182.077
168343.5000000000,174.446
168346.5000000000,183.630
168349.5000000000,206.583
168352.5000000000,207.518
168355.5000000000,193.358
168358.5000000000,171.933
168361.5000000000,190.310
168364.5000000000,214.041
168367.5000000000,228.793
168370.5000000000,245.459
168373.5000000000,195.266
168376.5000000000,210.279
168379.5000000000,175.622
168382.5000000000,167.797
168385.5000000000,173.574
168388.5000000000,121.769
168391.5000000000,118.639
168394.5000000000,118.241
168397.5000000000,119.200
168400.5000000000,128.302
168403.5000000000,121.336
168406.5000000000,118.189
168409.5000000000,109.630
168412.5000000000,101.565
168415.5000000000,110.874
168418.5000000000,118.220
168421.5000000000,106.001
168424.5000000000,114.533
168427.5000000000,118.268
168430.5000000000,118.154
168433.5000000000,117.799
168436.5000000000,118.285
168439.5000000000,118.290
168442.5000000000,112.983
168445.5000000000,101.912
168448.5000000000,100.836
168451.5000000000,108.173
168454.5000000000,122.358
168457.5000000000,130.399
168460.5000000000,130.266
168463.5000000000,120.778
168466.5000000000,100.750
168469.5000000000,98.4525
168472.5000000000,93.1963
168475.5000000000,98.3672
168478.5000000000,100.477
168481.5000000000,100.480
168484.5000000000,100.820
168487.5000000000,116.477
168490.5000000000,113.335
168493.5000000000,116.484
168496.5000000000,116.115
168499.5000000000,115.437
168502.5000000000,116.500
168505.5000000000,116.022
168508.5000000000,112.302
168511.5000000000,117.898
168514.5000000000,124.695
168517.5000000000,173.276
168520.5000000000,190.061
168523.5000000000,176.775
168526.5000000000,173.643
168529.5000000000,168.845
168532.5000000000,157.727
168535.5000000000,144.085
168538.5000000000,135.088
168541.5000000000,122.873
168544.5000000000,121.314
168547.5000000000,124.031
168550.5000000000,133.546
168553.5000000000,168.758
168556.5000000000,192.021
168559.5000000000,192.527
168562.5000000000,195.531
168565.5000000000,194.795
168568.5000000000,192.835
168571.5000000000,203.951
168574.5000000000,196.545
168577.5000000000,192.532
168580.5000000000,192.523
168583.5000000000,192.549
168586.5000000000,191.420
168589.5000000000,189.433
168592.5000000000,192.561
168595.5000000000,192.541
168598.5000000000,192.549
168601.5000000000,191.947
168604.5000000000,155.571
168607.5000000000,119.062
168610.5000000000,114.968
168613.5000000000,105.396
168616.5000000000,108.795
168619.5000000000,127.872
168622.5000000000,136.073
168625.5000000000,130.108
168628.5000000000,134.570
168631.5000000000,129.033
168634.5000000000,122.764
168637.5000000000,142.506
168640.5000000000,144.581
168643.5000000000,128.676
168646.5000000000,124.615
168649.5000000000,116.086
168652.5000000000,109.207
168655.5000000000,102.785
168658.5000000000,117.019
168661.5000000000,133.435
168664.5000000000,136.625
168667.5000000000,122.256
168670.5000000000,118.277
168673.5000000000,118.215
168676.5000000000,115.543
168679.5000000000,112.097
168682.5000000000,117.773
168685.5000000000,118.233
168688.5000000000,118.134
168691.5000000000,114.973
168694.5000000000,105.109
168697.5000000000,105.258
168700.5000000000,112.671
168703.5000000000,117.230
168706.5000000000,118.192
168709.5000000000,116.789
168712.5000000000,121.231
168715.5000000000,147.112
168718.5000000000,150.015
168721.5000000000,104.198
168724.5000000000,100.519
168727.5000000000,100.715
168730.5000000000,102.819
168733.5000000000,168.827
168736.5000000000,222.754
168739.5000000000,226.571
168742.5000000000,225.403
168745.5000000000,211.218
168748.5000000000,196.004
168751.5000000000,192.655
168754.5000000000,192.543
168757.5000000000,182.523
168760.5000000000,187.762
168763.5000000000,192.569
168766.5000000000,192.574
168769.5000000000,192.578
168772.5000000000,192.542
168775.5000000000,192.563
168778.5000000000,192.598
168781.5000000000,199.991
168784.5000000000,208.640
168787.5000000000,209.826
168790.5000000000,199.205
168793.5000000000,192.757
168796.5000000000,192.548
168799.5000000000,192.571
168802.5000000000,192.551
168805.5000000000,193.605
168808.5000000000,193.672
168811.5000000000,195.140
168814.5000000000,192.576
168817.5000000000,192.554
168820.5000000000,192.550
168823.5000000000,191.791
168826.5000000000,175.919
168829.5000000000,163.817
168832.5000000000,175.994
168835.5000000000,179.071
168838.5000000000,178.218
168841.5000000000,188.918
168844.5000000000,188.925
168847.5000000000,191.341
168850.5000000000,192.606
168853.5000000000,197.454
168856.5000000000,199.336
168859.5000000000,206.914
168862.5000000000,216.649
168865.5000000000,216.336
168868.5000000000,207.810
168871.5000000000,194.495
168874.5000000000,192.569
168877.5000000000,192.650
168880.5000000000,192.624
168883.5000000000,192.550
168886.5000000000,192.580
168889.5000000000,199.743
168892.5000000000,206.653
168895.5000000000,214.403
168898.5000000000,211.233
168901.5000000000,200.087
168904.5000000000,209.480
168907.5000000000,214.919
168910.5000000000,218.241
168913.5000000000,195.456
168916.5000000000,192.565
168919.5000000000,192.539
168922.5000000000,192.547
168925.5000000000,192.569
168928.5000000000,192.573
168931.5000000000,192.541
168934.5000000000,192.986
168937.5000000000,192.563
168940.5000000000,192.559
168943.5000000000,192.563
168946.5000000000,192.561
168949.5000000000,192.563
168952.5000000000,192.542
