YYYY,MM,DD,HH,tropozone,flux,peak,tp,fire
2012.00,1.00000,30.0000,0.00000,4.68416e+17,1.43373e+16,6.32000,10.8850,0.00000
2012.00,2.00000,26.0000,0.00000,6.45940e+17,1.05340e+16,8.10000,13.0110,0.00000
2012.00,3.00000,15.0000,12.0000,6.42149e+17,6.52856e+15,8.40000,13.0040,0.00000
2012.00,3.00000,29.0000,0.00000,6.02806e+17,1.07157e+16,4.28000,10.1780,0.00000
2012.00,7.00000,18.0000,0.00000,6.61060e+17,1.18861e+16,4.08000,9.00700,0.00000
2012.00,8.00000,9.00000,0.00000,5.46839e+17,9.43394e+15,9.26000,10.5230,0.00000
2012.00,8.00000,16.0000,0.00000,8.12166e+17,4.94823e+15,7.70000,10.6240,0.00000
2012.00,8.00000,22.0000,0.00000,6.29868e+17,7.04008e+15,5.08000,9.94500,0.00000
2012.00,9.00000,21.0000,0.00000,7.32142e+17,2.53616e+15,9.60000,10.8950,0.00000
2012.00,9.00000,26.0000,0.00000,6.61846e+17,1.60619e+16,8.16000,9.75400,1.00000
2012.00,11.0000,7.00000,0.00000,7.49110e+17,8.57153e+15,4.36000,11.5200,0.00000
2012.00,11.0000,29.0000,0.00000,4.67589e+17,1.95213e+16,4.64000,8.92800,0.00000
2012.00,12.0000,19.0000,0.00000,5.17131e+17,8.98100e+15,5.68000,9.51400,0.00000
