166537.5000000000,266.286
166540.5000000000,267.295
166543.5000000000,279.489
166546.5000000000,292.533
166549.5000000000,276.546
166552.5000000000,264.693
166555.5000000000,247.314
166558.5000000000,229.917
166561.5000000000,226.429
166564.5000000000,226.411
166567.5000000000,226.283
166570.5000000000,233.797
166573.5000000000,248.636
166576.5000000000,265.793
166579.5000000000,265.870
166582.5000000000,265.896
166585.5000000000,265.897
166588.5000000000,265.889
166591.5000000000,265.692
166594.5000000000,267.638
166597.5000000000,299.724
166600.5000000000,309.027
166603.5000000000,308.968
166606.5000000000,311.241
166609.5000000000,311.250
166612.5000000000,300.273
166615.5000000000,287.410
166618.5000000000,274.887
166621.5000000000,266.250
166624.5000000000,265.902
166627.5000000000,271.871
166630.5000000000,298.397
166633.5000000000,311.905
166636.5000000000,312.431
166639.5000000000,317.659
166642.5000000000,326.187
166645.5000000000,337.790
166648.5000000000,342.885
166651.5000000000,340.543
166654.5000000000,351.258
166657.5000000000,367.610
166660.5000000000,343.632
166663.5000000000,316.902
166666.5000000000,301.231
166669.5000000000,281.463
166672.5000000000,276.893
166675.5000000000,284.370
166678.5000000000,291.314
166681.5000000000,300.859
166684.5000000000,309.314
166687.5000000000,311.086
166690.5000000000,311.164
166693.5000000000,311.272
166696.5000000000,311.507
166699.5000000000,311.741
166702.5000000000,319.491
166705.5000000000,332.736
166708.5000000000,327.136
166711.5000000000,315.055
166714.5000000000,290.654
166717.5000000000,268.703
166720.5000000000,266.143
166723.5000000000,266.111
166726.5000000000,265.976
166729.5000000000,265.885
166732.5000000000,265.820
166735.5000000000,265.762
166738.5000000000,271.289
166741.5000000000,290.387
166744.5000000000,302.163
166747.5000000000,307.450
166750.5000000000,310.322
166753.5000000000,309.709
166756.5000000000,310.542
166759.5000000000,310.545
166762.5000000000,310.366
166765.5000000000,296.447
166768.5000000000,292.025
166771.5000000000,294.582
166774.5000000000,285.960
166777.5000000000,283.381
166780.5000000000,287.095
166783.5000000000,294.124
166786.5000000000,306.423
166789.5000000000,311.042
166792.5000000000,309.721
166795.5000000000,291.269
166798.5000000000,270.026
166801.5000000000,265.478
166804.5000000000,265.522
166807.5000000000,265.636
166810.5000000000,265.645
166813.5000000000,265.524
166816.5000000000,265.574
166819.5000000000,265.702
166822.5000000000,265.559
166825.5000000000,265.562
166828.5000000000,265.577
166831.5000000000,265.647
166834.5000000000,265.762
166837.5000000000,265.799
166840.5000000000,269.667
166843.5000000000,279.052
166846.5000000000,296.588
166849.5000000000,311.575
