# ------------------------------------------------------------
#
# Flight name: V0614
# Station: Davis
# Launch Date: 04 June 2014
# Launch Time: 11:15:18
# 
# This file created: Thu Jun 05 09:15:24 2014
# 
# 
# ------------------------------------------------------------
# DATA COLUMNS
# Time (s)
# Height (m)
# Atmospheric Pressure (hPa)
# Atmospheric Temperature (°C)
# Relative Humidity (%)
# Box Temperature (°C)
# Ozone Partial Pressure (mPa)
# Ozone Mixing Ratio (ppmV)
# Accumulated Ozone to this Height (Dobson Units)
# Remaining Ozone above this Height (Dobson Units)
# 
# ------------------------------------------------------------
# 
# Integrated Ozone = 141.1 DU
# Extrapolated Ozone = 113.7 DU
# 
# Total Ozone = 254.9 DU
# 
# 
# ------------------------------------------------------------
198 , 1032 , 862.05 , -27.2 , 59 , 33.50 , 2.895 , 0.034 , 3.36 , 251.50
208 , 1090 , 855.12 , -27.7 , 60 , 33.39 , 2.905 , 0.034 , 3.55 , 251.32
218 , 1144 , 848.76 , -28.2 , 67 , 33.35 , 2.891 , 0.034 , 3.72 , 251.14
228 , 1198 , 842.39 , -28.5 , 76 , 33.19 , 2.847 , 0.034 , 3.89 , 250.97
238 , 1255 , 835.70 , -28.3 , 79 , 33.03 , 2.837 , 0.034 , 4.07 , 250.79
248 , 1318 , 828.37 , -28.2 , 75 , 32.89 , 2.800 , 0.034 , 4.26 , 250.60
258 , 1372 , 822.17 , -27.9 , 69 , 32.84 , 2.786 , 0.034 , 4.43 , 250.43
268 , 1429 , 815.70 , -26.0 , 64 , 32.71 , 2.771 , 0.034 , 4.60 , 250.26
278 , 1482 , 809.76 , -24.8 , 62 , 32.57 , 2.755 , 0.034 , 4.76 , 250.10
288 , 1538 , 803.56 , -24.3 , 68 , 32.48 , 2.735 , 0.034 , 4.93 , 249.93
298 , 1597 , 797.09 , -23.7 , 63 , 32.33 , 2.711 , 0.034 , 5.10 , 249.76
308 , 1651 , 791.18 , -23.6 , 64 , 32.23 , 2.689 , 0.034 , 5.26 , 249.60
318 , 1709 , 784.99 , -23.3 , 69 , 32.16 , 2.685 , 0.034 , 5.43 , 249.44
328 , 1770 , 778.39 , -23.0 , 71 , 32.08 , 2.697 , 0.035 , 5.61 , 249.26
338 , 1827 , 772.44 , -22.9 , 70 , 32.03 , 2.699 , 0.035 , 5.77 , 249.09
348 , 1884 , 766.38 , -22.8 , 74 , 31.89 , 2.687 , 0.035 , 5.94 , 248.93
358 , 1943 , 760.26 , -22.7 , 75 , 31.76 , 2.676 , 0.035 , 6.11 , 248.76
368 , 2001 , 754.26 , -22.7 , 76 , 31.66 , 2.669 , 0.035 , 6.27 , 248.59
378 , 2053 , 748.93 , -22.9 , 76 , 31.60 , 2.669 , 0.036 , 6.42 , 248.44
388 , 2108 , 743.35 , -23.1 , 77 , 31.44 , 2.629 , 0.035 , 6.58 , 248.28
398 , 2165 , 737.55 , -23.0 , 77 , 31.31 , 2.641 , 0.036 , 6.74 , 248.12
407 , 2213 , 732.81 , -22.8 , 72 , 31.21 , 2.616 , 0.036 , 6.88 , 247.99
417 , 2262 , 727.90 , -23.0 , 70 , 31.20 , 2.607 , 0.036 , 7.01 , 247.85
427 , 2316 , 722.54 , -23.0 , 69 , 31.11 , 2.585 , 0.036 , 7.17 , 247.70
437 , 2366 , 717.60 , -22.9 , 67 , 31.07 , 2.572 , 0.036 , 7.31 , 247.56
447 , 2423 , 712.07 , -23.4 , 67 , 30.99 , 2.557 , 0.036 , 7.46 , 247.40
457 , 2479 , 706.61 , -23.8 , 67 , 30.90 , 2.523 , 0.036 , 7.62 , 247.25
467 , 2535 , 701.22 , -24.1 , 68 , 30.83 , 2.503 , 0.036 , 7.77 , 247.09
477 , 2585 , 696.46 , -24.2 , 66 , 30.88 , 2.485 , 0.036 , 7.90 , 246.96
487 , 2634 , 691.73 , -24.4 , 64 , 30.84 , 2.454 , 0.035 , 8.04 , 246.83
497 , 2687 , 686.72 , -24.6 , 60 , 30.79 , 2.445 , 0.036 , 8.18 , 246.69
507 , 2741 , 681.68 , -24.9 , 59 , 30.73 , 2.430 , 0.036 , 8.32 , 246.54
517 , 2796 , 676.55 , -25.1 , 57 , 30.64 , 2.422 , 0.036 , 8.46 , 246.40
527 , 2854 , 671.16 , -25.3 , 56 , 30.50 , 2.404 , 0.036 , 8.61 , 246.25
537 , 2915 , 665.53 , -25.8 , 57 , 30.33 , 2.399 , 0.036 , 8.77 , 246.09
547 , 2976 , 659.95 , -26.1 , 56 , 30.20 , 2.386 , 0.036 , 8.93 , 245.93
557 , 3036 , 654.51 , -26.5 , 56 , 30.08 , 2.360 , 0.036 , 9.09 , 245.77
567 , 3090 , 649.57 , -26.8 , 57 , 30.04 , 2.355 , 0.036 , 9.23 , 245.63
577 , 3148 , 644.37 , -27.0 , 56 , 29.98 , 2.344 , 0.036 , 9.38 , 245.48
587 , 3203 , 639.49 , -27.3 , 55 , 29.96 , 2.337 , 0.037 , 9.52 , 245.34
597 , 3254 , 634.95 , -27.5 , 52 , 29.92 , 2.306 , 0.036 , 9.65 , 245.21
607 , 3313 , 629.82 , -27.8 , 51 , 29.83 , 2.280 , 0.036 , 9.80 , 245.07
617 , 3375 , 624.35 , -28.1 , 54 , 29.78 , 2.257 , 0.036 , 9.95 , 244.91
627 , 3430 , 619.59 , -28.3 , 52 , 29.75 , 2.234 , 0.036 , 10.09 , 244.77
637 , 3485 , 614.86 , -28.7 , 52 , 29.67 , 2.264 , 0.037 , 10.22 , 244.64
646 , 3536 , 610.46 , -28.7 , 50 , 29.56 , 2.275 , 0.037 , 10.35 , 244.51
656 , 3585 , 606.30 , -28.9 , 48 , 29.49 , 2.247 , 0.037 , 10.47 , 244.39
666 , 3640 , 601.70 , -29.2 , 47 , 29.48 , 2.223 , 0.037 , 10.61 , 244.25
676 , 3696 , 596.98 , -29.5 , 46 , 29.44 , 2.200 , 0.037 , 10.75 , 244.12
686 , 3754 , 592.14 , -29.8 , 48 , 29.36 , 2.177 , 0.037 , 10.89 , 243.98
696 , 3810 , 587.52 , -30.1 , 47 , 29.33 , 2.184 , 0.037 , 11.02 , 243.84
706 , 3865 , 583.00 , -30.4 , 46 , 29.26 , 2.167 , 0.037 , 11.15 , 243.71
715 , 3917 , 578.68 , -30.7 , 48 , 29.16 , 2.147 , 0.037 , 11.28 , 243.58
725 , 3968 , 574.53 , -30.7 , 46 , 29.11 , 2.129 , 0.037 , 11.40 , 243.46
735 , 4019 , 570.43 , -30.8 , 43 , 29.05 , 2.109 , 0.037 , 11.52 , 243.34
745 , 4075 , 565.97 , -31.1 , 42 , 28.98 , 2.104 , 0.037 , 11.65 , 243.21
755 , 4126 , 561.95 , -31.2 , 40 , 28.96 , 2.083 , 0.037 , 11.77 , 243.09
765 , 4179 , 557.70 , -31.5 , 40 , 28.90 , 2.048 , 0.037 , 11.89 , 242.97
775 , 4234 , 553.37 , -31.9 , 39 , 28.82 , 2.027 , 0.037 , 12.02 , 242.84
785 , 4294 , 548.71 , -32.2 , 37 , 28.77 , 2.013 , 0.037 , 12.15 , 242.71
794 , 4345 , 544.73 , -32.6 , 35 , 28.73 , 1.991 , 0.037 , 12.27 , 242.59
804 , 4396 , 540.85 , -32.9 , 36 , 28.73 , 1.988 , 0.037 , 12.38 , 242.48
814 , 4450 , 536.69 , -33.4 , 37 , 28.73 , 1.973 , 0.037 , 12.50 , 242.36
824 , 4505 , 532.50 , -33.8 , 37 , 28.70 , 1.947 , 0.037 , 12.62 , 242.24
834 , 4559 , 528.36 , -34.3 , 37 , 28.64 , 1.919 , 0.036 , 12.74 , 242.12
844 , 4617 , 524.05 , -34.7 , 38 , 28.63 , 1.917 , 0.037 , 12.87 , 242.00
854 , 4676 , 519.59 , -35.1 , 36 , 28.57 , 1.899 , 0.037 , 12.99 , 241.87
864 , 4736 , 515.14 , -35.6 , 35 , 28.51 , 1.906 , 0.037 , 13.12 , 241.74
874 , 4791 , 511.08 , -36.0 , 34 , 28.46 , 1.902 , 0.037 , 13.24 , 241.62
884 , 4848 , 506.94 , -36.4 , 34 , 28.46 , 1.895 , 0.037 , 13.36 , 241.50
894 , 4902 , 502.98 , -36.8 , 32 , 28.42 , 1.893 , 0.038 , 13.48 , 241.38
904 , 4956 , 499.09 , -37.1 , 31 , 28.37 , 1.889 , 0.038 , 13.60 , 241.26
914 , 5012 , 495.02 , -37.6 , 31 , 28.34 , 1.865 , 0.038 , 13.72 , 241.14
924 , 5067 , 491.08 , -38.0 , 32 , 28.31 , 1.840 , 0.037 , 13.84 , 241.03
934 , 5132 , 486.45 , -38.5 , 32 , 28.23 , 1.814 , 0.037 , 13.97 , 240.89
944 , 5196 , 481.94 , -39.1 , 31 , 28.20 , 1.789 , 0.037 , 14.11 , 240.76
954 , 5256 , 477.76 , -39.6 , 31 , 28.21 , 1.787 , 0.037 , 14.23 , 240.63
964 , 5314 , 473.73 , -40.1 , 31 , 28.19 , 1.759 , 0.037 , 14.35 , 240.52
974 , 5375 , 469.46 , -40.6 , 31 , 28.12 , 1.755 , 0.037 , 14.47 , 240.39
984 , 5433 , 465.47 , -41.1 , 31 , 28.11 , 1.741 , 0.037 , 14.59 , 240.27
994 , 5493 , 461.39 , -41.6 , 31 , 28.07 , 1.710 , 0.037 , 14.71 , 240.15
1004 , 5561 , 456.81 , -42.2 , 31 , 27.99 , 1.682 , 0.037 , 14.84 , 240.02
1014 , 5624 , 452.51 , -42.7 , 32 , 27.98 , 1.675 , 0.037 , 14.97 , 239.89
1023 , 5685 , 448.48 , -43.3 , 33 , 27.96 , 1.659 , 0.037 , 15.09 , 239.78
1033 , 5744 , 444.57 , -43.7 , 33 , 27.88 , 1.648 , 0.037 , 15.20 , 239.66
1043 , 5804 , 440.59 , -44.2 , 33 , 27.85 , 1.637 , 0.037 , 15.32 , 239.54
1053 , 5860 , 436.90 , -44.7 , 33 , 27.82 , 1.622 , 0.037 , 15.43 , 239.44
1063 , 5916 , 433.27 , -45.1 , 32 , 27.75 , 1.604 , 0.037 , 15.53 , 239.33
1073 , 5971 , 429.71 , -45.6 , 31 , 27.68 , 1.597 , 0.037 , 15.64 , 239.23
1083 , 6026 , 426.19 , -45.9 , 30 , 27.70 , 1.576 , 0.037 , 15.74 , 239.12
1093 , 6083 , 422.53 , -46.4 , 29 , 27.70 , 1.558 , 0.037 , 15.85 , 239.02
1103 , 6137 , 419.11 , -46.9 , 29 , 27.63 , 1.544 , 0.037 , 15.94 , 238.92
1113 , 6198 , 415.28 , -47.5 , 31 , 27.59 , 1.535 , 0.037 , 16.06 , 238.81
1123 , 6256 , 411.65 , -47.9 , 33 , 27.53 , 1.508 , 0.037 , 16.16 , 238.70
1133 , 6314 , 408.03 , -48.4 , 36 , 27.47 , 1.503 , 0.037 , 16.27 , 238.60
1143 , 6368 , 404.71 , -48.8 , 39 , 27.45 , 1.492 , 0.037 , 16.36 , 238.50
1153 , 6418 , 401.63 , -49.1 , 39 , 27.46 , 1.483 , 0.037 , 16.45 , 238.41
1163 , 6465 , 398.73 , -49.2 , 40 , 27.42 , 1.485 , 0.037 , 16.54 , 238.32
1173 , 6516 , 395.67 , -49.3 , 37 , 27.38 , 1.451 , 0.037 , 16.63 , 238.23
1183 , 6573 , 392.22 , -49.8 , 35 , 27.36 , 1.406 , 0.036 , 16.73 , 238.14
1193 , 6627 , 389.00 , -50.3 , 36 , 27.34 , 1.366 , 0.035 , 16.82 , 238.05
1203 , 6686 , 385.48 , -50.7 , 38 , 27.29 , 1.350 , 0.035 , 16.91 , 237.95
1213 , 6758 , 381.22 , -51.3 , 39 , 27.23 , 1.331 , 0.035 , 17.03 , 237.83
1223 , 6815 , 377.89 , -51.7 , 39 , 27.18 , 1.333 , 0.035 , 17.12 , 237.74
1233 , 6867 , 374.86 , -52.0 , 40 , 27.15 , 1.375 , 0.037 , 17.21 , 237.65
1243 , 6921 , 371.76 , -52.4 , 42 , 27.10 , 1.428 , 0.038 , 17.30 , 237.56
1253 , 6969 , 369.01 , -52.6 , 45 , 27.07 , 1.447 , 0.039 , 17.39 , 237.48
1263 , 7019 , 366.19 , -52.9 , 45 , 27.03 , 1.454 , 0.040 , 17.47 , 237.39
1273 , 7077 , 362.86 , -53.2 , 46 , 26.94 , 1.456 , 0.040 , 17.58 , 237.28
1283 , 7131 , 359.83 , -53.6 , 46 , 26.89 , 1.468 , 0.041 , 17.67 , 237.19
1292 , 7186 , 356.80 , -53.9 , 47 , 26.93 , 1.483 , 0.042 , 17.77 , 237.09
1302 , 7238 , 353.90 , -54.1 , 48 , 26.88 , 1.524 , 0.043 , 17.87 , 236.99
1312 , 7290 , 351.02 , -54.5 , 49 , 26.85 , 1.592 , 0.045 , 17.97 , 236.89
1322 , 7344 , 348.07 , -54.9 , 49 , 26.79 , 1.648 , 0.047 , 18.08 , 236.78
1331 , 7398 , 345.14 , -54.9 , 49 , 26.73 , 1.712 , 0.050 , 18.19 , 236.67
1341 , 7450 , 342.34 , -55.1 , 49 , 26.69 , 1.841 , 0.054 , 18.30 , 236.56
1351 , 7505 , 339.42 , -55.4 , 49 , 26.66 , 1.937 , 0.057 , 18.43 , 236.43
1361 , 7561 , 336.44 , -55.4 , 48 , 26.63 , 2.048 , 0.061 , 18.57 , 236.29
1371 , 7615 , 333.62 , -55.5 , 46 , 26.59 , 2.138 , 0.064 , 18.71 , 236.15
1381 , 7673 , 330.59 , -55.3 , 42 , 26.55 , 2.171 , 0.066 , 18.87 , 236.00
1391 , 7730 , 327.65 , -55.4 , 39 , 26.50 , 2.156 , 0.066 , 19.02 , 235.84
1400 , 7783 , 324.93 , -55.4 , 37 , 26.48 , 2.081 , 0.064 , 19.16 , 235.70
1410 , 7842 , 321.92 , -55.2 , 34 , 26.41 , 2.007 , 0.062 , 19.31 , 235.55
1420 , 7912 , 318.44 , -55.3 , 31 , 26.32 , 1.999 , 0.063 , 19.48 , 235.38
1430 , 7972 , 315.44 , -55.8 , 28 , 26.26 , 2.040 , 0.065 , 19.63 , 235.23
1440 , 8027 , 312.75 , -56.1 , 27 , 26.25 , 2.095 , 0.067 , 19.77 , 235.09
1450 , 8085 , 309.87 , -56.4 , 26 , 26.23 , 2.154 , 0.069 , 19.92 , 234.94
1460 , 8144 , 307.01 , -56.7 , 26 , 26.18 , 2.203 , 0.072 , 20.08 , 234.78
1470 , 8210 , 303.81 , -56.8 , 25 , 26.14 , 2.203 , 0.073 , 20.27 , 234.60
1480 , 8284 , 300.29 , -56.9 , 24 , 26.08 , 2.206 , 0.073 , 20.47 , 234.39
1490 , 8343 , 297.51 , -57.1 , 23 , 26.04 , 2.384 , 0.080 , 20.64 , 234.22
1500 , 8398 , 294.96 , -57.2 , 22 , 26.00 , 2.477 , 0.084 , 20.80 , 234.06
1510 , 8470 , 291.61 , -57.7 , 22 , 25.91 , 2.315 , 0.079 , 21.02 , 233.84
1520 , 8520 , 289.30 , -58.1 , 22 , 25.86 , 2.243 , 0.078 , 21.16 , 233.70
1530 , 8570 , 287.00 , -58.1 , 22 , 25.84 , 2.273 , 0.079 , 21.30 , 233.56
1540 , 8626 , 284.45 , -58.1 , 21 , 25.80 , 2.365 , 0.083 , 21.47 , 233.39
1550 , 8691 , 281.54 , -58.1 , 20 , 25.74 , 2.428 , 0.086 , 21.66 , 233.20
1560 , 8744 , 279.18 , -58.3 , 19 , 25.70 , 2.555 , 0.092 , 21.83 , 233.03
1570 , 8795 , 276.90 , -58.6 , 19 , 25.67 , 2.606 , 0.094 , 21.99 , 232.87
1580 , 8843 , 274.79 , -59.0 , 18 , 25.64 , 2.548 , 0.093 , 22.15 , 232.71
1590 , 8896 , 272.49 , -59.3 , 18 , 25.59 , 2.478 , 0.091 , 22.32 , 232.55
1600 , 8964 , 269.56 , -59.5 , 18 , 25.54 , 2.534 , 0.094 , 22.53 , 232.33
1610 , 9017 , 267.29 , -59.3 , 18 , 25.49 , 2.617 , 0.098 , 22.70 , 232.16
1620 , 9071 , 264.98 , -59.4 , 16 , 25.43 , 2.802 , 0.106 , 22.89 , 231.97
1629 , 9121 , 262.87 , -59.2 , 14 , 25.40 , 3.514 , 0.134 , 23.09 , 231.77
1639 , 9180 , 260.42 , -59.6 , 12 , 25.37 , 3.844 , 0.148 , 23.36 , 231.50
1648 , 9229 , 258.38 , -59.5 , 12 , 25.34 , 3.745 , 0.145 , 23.59 , 231.27
1658 , 9276 , 256.42 , -59.5 , 12 , 25.30 , 3.630 , 0.142 , 23.82 , 231.05
1668 , 9330 , 254.23 , -59.7 , 11 , 25.27 , 3.674 , 0.145 , 24.06 , 230.80
1678 , 9381 , 252.16 , -60.0 , 11 , 25.21 , 3.688 , 0.146 , 24.30 , 230.56
1688 , 9432 , 250.10 , -60.2 , 11 , 25.17 , 3.667 , 0.147 , 24.54 , 230.32
1698 , 9498 , 247.47 , -60.3 , 11 , 25.16 , 3.723 , 0.150 , 24.85 , 230.01
1708 , 9569 , 244.64 , -60.4 , 11 , 25.12 , 3.816 , 0.156 , 25.19 , 229.67
1718 , 9637 , 242.01 , -60.6 , 11 , 25.07 , 3.814 , 0.158 , 25.52 , 229.35
1728 , 9699 , 239.59 , -60.6 , 10 , 25.01 , 3.859 , 0.161 , 25.82 , 229.04
1737 , 9752 , 237.56 , -60.4 , 10 , 24.97 , 3.885 , 0.164 , 26.08 , 228.78
1747 , 9804 , 235.59 , -60.3 , 10 , 24.91 , 3.910 , 0.166 , 26.33 , 228.53
1757 , 9866 , 233.26 , -60.4 , 9 , 24.86 , 3.902 , 0.167 , 26.64 , 228.22
1767 , 9922 , 231.18 , -60.6 , 9 , 24.82 , 3.895 , 0.168 , 26.92 , 227.94
1777 , 9978 , 229.11 , -60.8 , 9 , 24.77 , 3.944 , 0.172 , 27.20 , 227.67
1787 , 10040 , 226.83 , -60.7 , 9 , 24.72 , 4.118 , 0.182 , 27.51 , 227.35
1797 , 10096 , 224.81 , -60.6 , 8 , 24.68 , 4.313 , 0.192 , 27.81 , 227.05
1807 , 10151 , 222.83 , -60.7 , 7 , 24.65 , 4.493 , 0.202 , 28.12 , 226.74
1817 , 10216 , 220.50 , -61.0 , 7 , 24.58 , 4.562 , 0.207 , 28.49 , 226.37
1827 , 10277 , 218.33 , -61.6 , 7 , 24.54 , 4.636 , 0.212 , 28.85 , 226.01
1837 , 10339 , 216.17 , -61.7 , 6 , 24.50 , 4.636 , 0.214 , 29.22 , 225.65
1847 , 10388 , 214.46 , -61.9 , 6 , 24.46 , 4.661 , 0.217 , 29.51 , 225.35
1857 , 10441 , 212.64 , -61.9 , 6 , 24.41 , 4.675 , 0.220 , 29.82 , 225.04
1867 , 10498 , 210.67 , -62.0 , 6 , 24.36 , 4.624 , 0.219 , 30.16 , 224.70
1877 , 10552 , 208.86 , -62.0 , 6 , 24.31 , 4.668 , 0.223 , 30.48 , 224.38
1887 , 10604 , 207.09 , -61.9 , 6 , 24.27 , 4.793 , 0.231 , 30.80 , 224.06
1897 , 10662 , 205.17 , -61.9 , 5 , 24.23 , 4.888 , 0.238 , 31.15 , 223.71
1907 , 10714 , 203.44 , -61.8 , 5 , 24.18 , 5.029 , 0.247 , 31.49 , 223.38
1917 , 10771 , 201.58 , -62.0 , 5 , 24.14 , 5.061 , 0.251 , 31.85 , 223.01
1926 , 10818 , 200.05 , -62.1 , 5 , 24.10 , 5.159 , 0.258 , 32.16 , 222.70
1936 , 10868 , 198.43 , -61.9 , 4 , 24.06 , 5.177 , 0.261 , 32.49 , 222.37
1946 , 10918 , 196.83 , -61.7 , 4 , 24.01 , 5.237 , 0.266 , 32.82 , 222.04
1956 , 10974 , 195.06 , -61.7 , 4 , 23.96 , 5.275 , 0.270 , 33.20 , 221.66
1965 , 11029 , 193.33 , -62.0 , 4 , 23.92 , 5.286 , 0.273 , 33.57 , 221.29
1975 , 11083 , 191.65 , -62.2 , 4 , 23.87 , 5.274 , 0.275 , 33.93 , 220.93
1985 , 11132 , 190.15 , -62.3 , 4 , 23.83 , 5.266 , 0.277 , 34.26 , 220.60
1995 , 11184 , 188.56 , -62.2 , 4 , 23.78 , 5.264 , 0.279 , 34.61 , 220.25
2005 , 11235 , 187.01 , -62.2 , 4 , 23.74 , 5.281 , 0.282 , 34.95 , 219.91
2015 , 11285 , 185.48 , -62.2 , 4 , 23.69 , 5.271 , 0.284 , 35.29 , 219.57
2025 , 11334 , 184.04 , -62.2 , 4 , 23.64 , 5.302 , 0.288 , 35.62 , 219.24
2034 , 11381 , 182.64 , -62.1 , 3 , 23.59 , 5.298 , 0.290 , 35.94 , 218.92
2044 , 11430 , 181.19 , -62.0 , 3 , 23.55 , 5.402 , 0.298 , 36.28 , 218.59
2054 , 11483 , 179.64 , -62.1 , 3 , 23.50 , 5.574 , 0.310 , 36.65 , 218.22
2064 , 11533 , 178.19 , -62.3 , 3 , 23.46 , 5.685 , 0.319 , 37.01 , 217.85
2074 , 11585 , 176.69 , -62.4 , 3 , 23.41 , 5.703 , 0.323 , 37.39 , 217.47
2084 , 11646 , 174.96 , -62.5 , 3 , 23.36 , 5.684 , 0.325 , 37.83 , 217.03
2094 , 11703 , 173.36 , -62.5 , 3 , 23.31 , 5.800 , 0.335 , 38.25 , 216.62
2104 , 11753 , 171.95 , -62.5 , 3 , 23.27 , 5.809 , 0.338 , 38.62 , 216.24
2114 , 11802 , 170.59 , -62.6 , 3 , 23.22 , 5.837 , 0.342 , 38.98 , 215.88
2124 , 11852 , 169.22 , -62.7 , 3 , 23.17 , 5.807 , 0.343 , 39.35 , 215.51
2134 , 11903 , 167.81 , -62.9 , 3 , 23.12 , 5.785 , 0.345 , 39.74 , 215.13
2144 , 11954 , 166.44 , -63.0 , 3 , 23.07 , 5.717 , 0.343 , 40.11 , 214.75
2154 , 12006 , 165.02 , -63.2 , 3 , 23.02 , 5.602 , 0.339 , 40.49 , 214.37
2164 , 12056 , 163.68 , -63.2 , 3 , 22.96 , 5.468 , 0.334 , 40.85 , 214.01
2174 , 12109 , 162.28 , -63.2 , 3 , 22.91 , 5.254 , 0.324 , 41.21 , 213.65
2184 , 12165 , 160.80 , -63.4 , 3 , 22.86 , 5.041 , 0.313 , 41.58 , 213.28
2194 , 12219 , 159.40 , -63.5 , 3 , 22.81 , 4.890 , 0.307 , 41.93 , 212.94
2204 , 12283 , 157.76 , -63.4 , 3 , 22.75 , 4.845 , 0.307 , 42.32 , 212.54
2214 , 12338 , 156.35 , -63.6 , 3 , 22.70 , 4.904 , 0.314 , 42.67 , 212.19
2223 , 12395 , 154.90 , -63.7 , 3 , 22.65 , 4.877 , 0.315 , 43.03 , 211.83
2233 , 12447 , 153.59 , -63.8 , 3 , 22.60 , 4.955 , 0.323 , 43.36 , 211.50
2243 , 12514 , 151.92 , -64.0 , 3 , 22.55 , 5.043 , 0.332 , 43.79 , 211.07
2253 , 12568 , 150.59 , -64.0 , 3 , 22.50 , 5.347 , 0.355 , 44.15 , 210.71
2263 , 12617 , 149.37 , -64.0 , 3 , 22.44 , 5.632 , 0.377 , 44.50 , 210.36
2273 , 12671 , 148.05 , -64.4 , 3 , 22.39 , 5.868 , 0.396 , 44.90 , 209.96
2283 , 12724 , 146.78 , -64.6 , 3 , 22.34 , 6.032 , 0.411 , 45.31 , 209.55
2292 , 12769 , 145.71 , -64.8 , 3 , 22.29 , 6.098 , 0.418 , 45.66 , 209.20
2302 , 12814 , 144.65 , -64.8 , 3 , 22.24 , 6.169 , 0.427 , 46.01 , 208.85
2312 , 12859 , 143.57 , -64.8 , 3 , 22.19 , 6.686 , 0.466 , 46.39 , 208.47
2322 , 12904 , 142.51 , -65.0 , 3 , 22.13 , 6.861 , 0.481 , 46.79 , 208.07
2332 , 12953 , 141.38 , -65.2 , 3 , 22.08 , 6.657 , 0.471 , 47.21 , 207.65
2342 , 12997 , 140.36 , -65.4 , 3 , 22.03 , 6.989 , 0.498 , 47.60 , 207.26
2352 , 13040 , 139.36 , -65.4 , 3 , 21.97 , 7.497 , 0.538 , 48.01 , 206.85
2362 , 13083 , 138.39 , -65.5 , 3 , 21.92 , 8.110 , 0.586 , 48.44 , 206.42
2372 , 13131 , 137.29 , -65.7 , 3 , 21.86 , 8.500 , 0.619 , 48.97 , 205.89
2382 , 13179 , 136.21 , -65.7 , 3 , 21.81 , 8.850 , 0.650 , 49.51 , 205.36
2392 , 13223 , 135.23 , -65.7 , 3 , 21.76 , 9.115 , 0.674 , 50.02 , 204.84
2402 , 13268 , 134.23 , -65.3 , 3 , 21.70 , 9.069 , 0.676 , 50.55 , 204.31
2412 , 13315 , 133.20 , -65.1 , 3 , 21.65 , 8.995 , 0.675 , 51.10 , 203.76
2422 , 13361 , 132.20 , -65.0 , 3 , 21.59 , 8.918 , 0.675 , 51.63 , 203.23
2432 , 13405 , 131.24 , -64.9 , 3 , 21.54 , 8.919 , 0.680 , 52.14 , 202.72
2442 , 13451 , 130.27 , -64.7 , 3 , 21.49 , 9.055 , 0.695 , 52.67 , 202.19
