# ------------------------------------------------------------
#
# Flight name: V0106
# Station: Davis
# Launch Date: 12 January 2006
# Launch Time: 23:19:30
# 
# This file created: Thu May 03 11:58:27 2007
# 
# 
# ------------------------------------------------------------
# DATA COLUMNS
# Time (s)
# Height (m)
# Atmospheric Pressure (hPa)
# Atmospheric Temperature (°C)
# Relative Humidity (%)
# Box Temperature (°C)
# Ozone Partial Pressure (mPa)
# Ozone Mixing Ratio (ppmV)
# Accumulated Ozone to this Height (Dobson Units)
# Remaining Ozone above this Height (Dobson Units)
# 
# ------------------------------------------------------------
# 
# Integrated Ozone = 264.0 DU
# Extrapolated Ozone =  27.4 DU
# 
# Total Ozone = 291.4 DU
# 
# 
# ------------------------------------------------------------
1160 , 6474 , 411.37 , -39.2 , 10 , 20.48 , 1.221 , 0.030 , 11.83 , 279.57
1170 , 6520 , 408.63 , -39.6 , 11 , 20.42 , 1.209 , 0.030 , 11.89 , 279.51
1180 , 6570 , 405.66 , -40.0 , 11 , 20.36 , 1.254 , 0.031 , 11.96 , 279.44
1190 , 6635 , 401.80 , -40.4 , 12 , 20.29 , 1.273 , 0.032 , 12.06 , 279.34
1200 , 6684 , 398.91 , -40.8 , 13 , 20.25 , 1.295 , 0.032 , 12.13 , 279.27
1210 , 6745 , 395.33 , -41.2 , 13 , 20.21 , 1.323 , 0.033 , 12.22 , 279.17
1220 , 6798 , 392.31 , -41.5 , 13 , 20.16 , 1.325 , 0.034 , 12.30 , 279.09
1230 , 6861 , 388.63 , -42.0 , 14 , 20.11 , 1.312 , 0.034 , 12.40 , 279.00
1240 , 6924 , 385.08 , -42.3 , 14 , 20.06 , 1.337 , 0.035 , 12.50 , 278.90
1250 , 6986 , 381.53 , -42.6 , 14 , 20.04 , 1.370 , 0.036 , 12.60 , 278.80
1260 , 7039 , 378.56 , -42.9 , 14 , 20.01 , 1.381 , 0.036 , 12.68 , 278.72
1270 , 7095 , 375.39 , -43.4 , 14 , 19.97 , 1.361 , 0.036 , 12.77 , 278.63
1280 , 7159 , 371.87 , -43.8 , 14 , 19.94 , 1.359 , 0.037 , 12.87 , 278.52
1290 , 7219 , 368.51 , -44.3 , 14 , 19.90 , 1.343 , 0.036 , 12.97 , 278.43
1300 , 7291 , 364.60 , -44.6 , 14 , 19.86 , 1.282 , 0.035 , 13.08 , 278.32
1310 , 7350 , 361.41 , -44.9 , 13 , 19.81 , 1.249 , 0.035 , 13.17 , 278.23
1320 , 7399 , 358.73 , -45.1 , 13 , 19.77 , 1.241 , 0.035 , 13.24 , 278.16
1330 , 7455 , 355.73 , -45.5 , 13 , 19.73 , 1.242 , 0.035 , 13.32 , 278.07
1340 , 7517 , 352.46 , -46.0 , 13 , 19.69 , 1.237 , 0.035 , 13.41 , 277.98
1350 , 7586 , 348.83 , -46.4 , 14 , 19.65 , 1.244 , 0.036 , 13.52 , 277.88
1360 , 7630 , 346.48 , -46.7 , 14 , 19.61 , 1.320 , 0.038 , 13.58 , 277.81
1370 , 7696 , 343.04 , -47.1 , 16 , 19.55 , 1.368 , 0.040 , 13.69 , 277.71
1380 , 7753 , 340.13 , -47.6 , 17 , 19.49 , 1.421 , 0.042 , 13.78 , 277.61
1390 , 7817 , 336.86 , -47.9 , 17 , 19.43 , 1.451 , 0.043 , 13.89 , 277.50
1400 , 7873 , 334.00 , -48.3 , 17 , 19.39 , 1.453 , 0.044 , 13.99 , 277.41
1410 , 7925 , 331.36 , -48.6 , 17 , 19.36 , 1.465 , 0.044 , 14.08 , 277.32
1420 , 7985 , 328.33 , -49.0 , 17 , 19.33 , 1.459 , 0.044 , 14.19 , 277.21
1430 , 8042 , 325.49 , -49.4 , 17 , 19.29 , 1.458 , 0.045 , 14.29 , 277.11
1440 , 8104 , 322.43 , -49.8 , 17 , 19.24 , 1.478 , 0.046 , 14.40 , 277.00
1450 , 8159 , 319.71 , -50.3 , 18 , 19.19 , 1.459 , 0.046 , 14.50 , 276.90
1460 , 8221 , 316.70 , -50.8 , 19 , 19.14 , 1.387 , 0.044 , 14.60 , 276.80
1470 , 8276 , 314.02 , -51.1 , 19 , 19.08 , 1.284 , 0.041 , 14.69 , 276.71
1480 , 8324 , 311.72 , -51.3 , 19 , 19.05 , 1.204 , 0.039 , 14.76 , 276.63
1490 , 8377 , 309.20 , -51.8 , 19 , 19.02 , 1.158 , 0.037 , 14.84 , 276.56
1500 , 8437 , 306.31 , -52.2 , 19 , 19.01 , 1.085 , 0.035 , 14.92 , 276.48
1510 , 8504 , 303.19 , -52.7 , 19 , 18.97 , 1.071 , 0.035 , 15.01 , 276.39
1520 , 8558 , 300.63 , -53.1 , 19 , 18.93 , 1.123 , 0.037 , 15.08 , 276.31
1530 , 8627 , 297.43 , -53.6 , 19 , 18.92 , 1.163 , 0.039 , 15.18 , 276.22
1540 , 8682 , 294.90 , -54.1 , 19 , 18.90 , 1.200 , 0.041 , 15.26 , 276.14
1550 , 8743 , 292.11 , -54.3 , 19 , 18.85 , 1.217 , 0.042 , 15.35 , 276.05
1560 , 8804 , 289.34 , -54.7 , 19 , 18.82 , 1.217 , 0.042 , 15.44 , 275.96
1570 , 8871 , 286.33 , -55.2 , 19 , 18.79 , 1.221 , 0.043 , 15.54 , 275.86
1580 , 8934 , 283.49 , -55.6 , 19 , 18.76 , 1.207 , 0.043 , 15.64 , 275.76
1590 , 8989 , 281.04 , -55.9 , 19 , 18.73 , 1.226 , 0.044 , 15.72 , 275.68
1600 , 9054 , 278.21 , -56.4 , 19 , 18.70 , 1.215 , 0.044 , 15.82 , 275.58
1610 , 9111 , 275.70 , -56.8 , 19 , 18.67 , 1.217 , 0.044 , 15.91 , 275.49
1620 , 9181 , 272.69 , -57.3 , 20 , 18.62 , 1.192 , 0.044 , 16.01 , 275.39
1630 , 9236 , 270.30 , -57.8 , 20 , 18.57 , 1.179 , 0.044 , 16.09 , 275.31
1640 , 9296 , 267.74 , -58.2 , 21 , 18.53 , 1.157 , 0.043 , 16.18 , 275.22
1650 , 9354 , 265.30 , -58.5 , 21 , 18.50 , 1.122 , 0.042 , 16.26 , 275.14
1660 , 9398 , 263.44 , -58.6 , 21 , 18.47 , 1.102 , 0.042 , 16.32 , 275.07
1670 , 9456 , 261.01 , -59.0 , 22 , 18.43 , 1.081 , 0.041 , 16.40 , 274.99
1680 , 9512 , 258.67 , -59.3 , 22 , 18.40 , 1.246 , 0.048 , 16.49 , 274.91
1690 , 9571 , 256.25 , -59.3 , 23 , 18.37 , 1.371 , 0.054 , 16.58 , 274.81
1700 , 9611 , 254.61 , -59.3 , 24 , 18.35 , 1.513 , 0.059 , 16.66 , 274.74
1710 , 9672 , 252.14 , -58.7 , 25 , 18.30 , 1.759 , 0.070 , 16.78 , 274.62
1720 , 9725 , 250.04 , -58.3 , 25 , 18.25 , 2.219 , 0.089 , 16.91 , 274.48
1730 , 9764 , 248.50 , -58.2 , 25 , 18.20 , 2.528 , 0.102 , 17.03 , 274.37
1740 , 9801 , 247.02 , -57.6 , 24 , 18.16 , 2.973 , 0.120 , 17.16 , 274.24
1750 , 9869 , 244.41 , -56.4 , 22 , 18.12 , 3.568 , 0.146 , 17.43 , 273.96
1760 , 9942 , 241.60 , -54.9 , 19 , 18.07 , 4.267 , 0.177 , 17.79 , 273.61
1770 , 10002 , 239.37 , -54.6 , 15 , 18.03 , 4.690 , 0.196 , 18.12 , 273.28
1780 , 10073 , 236.73 , -55.0 , 12 , 18.00 , 4.991 , 0.211 , 18.54 , 272.86
1790 , 10115 , 235.17 , -55.2 , 10 , 17.97 , 5.189 , 0.221 , 18.81 , 272.59
1800 , 10154 , 233.71 , -54.5 , 8 , 17.93 , 5.370 , 0.230 , 19.07 , 272.33
1810 , 10193 , 232.33 , -53.7 , 7 , 17.89 , 5.656 , 0.243 , 19.33 , 272.07
1820 , 10233 , 230.86 , -53.5 , 5 , 17.86 , 5.730 , 0.248 , 19.61 , 271.79
1830 , 10280 , 229.20 , -52.3 , 4 , 17.84 , 5.949 , 0.260 , 19.94 , 271.45
1840 , 10341 , 227.03 , -51.5 , 3 , 17.81 , 5.917 , 0.261 , 20.39 , 271.01
1850 , 10397 , 225.09 , -51.0 , 1 , 17.77 , 6.137 , 0.273 , 20.80 , 270.60
1860 , 10439 , 223.65 , -50.9 , 1 , 17.74 , 6.170 , 0.276 , 21.11 , 270.29
1870 , 10491 , 221.87 , -50.9 , 0 , 17.72 , 6.265 , 0.282 , 21.50 , 269.90
1880 , 10536 , 220.32 , -51.1 , 0 , 17.69 , 6.215 , 0.282 , 21.84 , 269.55
1890 , 10586 , 218.66 , -51.3 , 0 , 17.66 , 6.086 , 0.278 , 22.21 , 269.18
1900 , 10640 , 216.84 , -51.4 , -1 , 17.64 , 6.123 , 0.282 , 22.61 , 268.78
1910 , 10674 , 215.72 , -51.0 , -1 , 17.62 , 6.120 , 0.284 , 22.87 , 268.53
1920 , 10722 , 214.13 , -49.9 , -1 , 17.60 , 6.022 , 0.281 , 23.22 , 268.18
1930 , 10760 , 212.89 , -49.7 , -1 , 17.58 , 6.133 , 0.288 , 23.50 , 267.90
1940 , 10803 , 211.50 , -49.6 , -2 , 17.55 , 6.177 , 0.292 , 23.82 , 267.58
1950 , 10841 , 210.25 , -49.5 , -2 , 17.52 , 6.139 , 0.292 , 24.11 , 267.29
1960 , 10881 , 208.97 , -49.4 , -2 , 17.51 , 6.165 , 0.295 , 24.40 , 267.00
1970 , 10927 , 207.53 , -49.5 , -2 , 17.48 , 6.034 , 0.291 , 24.73 , 266.66
1980 , 10961 , 206.46 , -49.3 , -2 , 17.47 , 6.020 , 0.292 , 24.98 , 266.42
1990 , 11009 , 204.94 , -48.9 , -2 , 17.46 , 6.007 , 0.293 , 25.33 , 266.07
2000 , 11057 , 203.46 , -48.9 , -2 , 17.45 , 5.942 , 0.292 , 25.67 , 265.72
2010 , 11109 , 201.84 , -49.0 , -2 , 17.42 , 5.898 , 0.292 , 26.05 , 265.35
2020 , 11152 , 200.53 , -48.7 , -2 , 17.39 , 5.927 , 0.296 , 26.35 , 265.05
2030 , 11200 , 199.06 , -48.0 , -2 , 17.37 , 5.890 , 0.296 , 26.69 , 264.70
2040 , 11244 , 197.74 , -48.1 , -2 , 17.36 , 5.712 , 0.289 , 27.00 , 264.40
2050 , 11286 , 196.47 , -48.2 , -2 , 17.35 , 5.718 , 0.291 , 27.29 , 264.11
2060 , 11333 , 195.09 , -48.1 , -2 , 17.33 , 5.701 , 0.292 , 27.61 , 263.79
2070 , 11356 , 194.40 , -47.8 , -2 , 17.34 , 5.653 , 0.291 , 27.76 , 263.63
2080 , 11426 , 192.36 , -47.5 , -3 , 17.32 , 5.609 , 0.292 , 28.23 , 263.16
2090 , 11471 , 191.06 , -47.3 , -3 , 17.31 , 5.609 , 0.294 , 28.53 , 262.86
2100 , 11512 , 189.87 , -47.4 , -3 , 17.30 , 5.519 , 0.291 , 28.81 , 262.59
2110 , 11554 , 188.68 , -47.3 , -3 , 17.29 , 5.547 , 0.294 , 29.08 , 262.31
2120 , 11595 , 187.50 , -47.3 , -3 , 17.28 , 5.476 , 0.292 , 29.36 , 262.04
2130 , 11642 , 186.17 , -47.2 , -3 , 17.27 , 5.435 , 0.292 , 29.66 , 261.74
2140 , 11679 , 185.14 , -47.0 , -3 , 17.26 , 5.419 , 0.293 , 29.90 , 261.50
2150 , 11730 , 183.71 , -47.0 , -3 , 17.25 , 5.315 , 0.289 , 30.23 , 261.17
2160 , 11775 , 182.46 , -47.3 , -3 , 17.23 , 5.217 , 0.286 , 30.51 , 260.89
2170 , 11816 , 181.33 , -47.3 , -3 , 17.21 , 5.250 , 0.290 , 30.77 , 260.63
2180 , 11852 , 180.35 , -47.5 , -3 , 17.19 , 5.276 , 0.293 , 30.99 , 260.40
2190 , 11892 , 179.27 , -47.4 , -3 , 17.18 , 5.232 , 0.292 , 31.24 , 260.16
2200 , 11933 , 178.16 , -47.4 , -3 , 17.15 , 5.185 , 0.291 , 31.50 , 259.90
2210 , 11968 , 177.20 , -47.7 , -3 , 17.15 , 5.187 , 0.293 , 31.72 , 259.68
2220 , 12010 , 176.08 , -47.7 , -3 , 17.12 , 5.177 , 0.294 , 31.98 , 259.42
2230 , 12046 , 175.14 , -47.4 , -3 , 17.11 , 5.228 , 0.299 , 32.20 , 259.20
2240 , 12082 , 174.17 , -47.1 , -3 , 17.10 , 5.102 , 0.293 , 32.42 , 258.97
2250 , 12119 , 173.21 , -46.9 , -3 , 17.06 , 5.147 , 0.297 , 32.65 , 258.75
2260 , 12155 , 172.26 , -46.6 , -3 , 17.05 , 5.106 , 0.296 , 32.87 , 258.53
2270 , 12197 , 171.18 , -46.6 , -3 , 17.04 , 5.121 , 0.299 , 33.12 , 258.27
2280 , 12230 , 170.34 , -46.7 , -3 , 17.02 , 5.247 , 0.308 , 33.32 , 258.07
2290 , 12268 , 169.37 , -46.5 , -3 , 17.01 , 5.290 , 0.312 , 33.56 , 257.84
2300 , 12303 , 168.46 , -46.2 , -3 , 16.99 , 5.225 , 0.310 , 33.79 , 257.61
2310 , 12339 , 167.56 , -46.1 , -3 , 16.99 , 5.251 , 0.313 , 34.01 , 257.39
2320 , 12375 , 166.66 , -45.8 , -3 , 16.97 , 5.380 , 0.323 , 34.23 , 257.16
2330 , 12414 , 165.69 , -45.5 , -3 , 16.96 , 5.327 , 0.322 , 34.48 , 256.92
2340 , 12456 , 164.63 , -45.0 , -3 , 16.93 , 5.376 , 0.327 , 34.75 , 256.65
2350 , 12492 , 163.74 , -45.1 , -3 , 16.92 , 5.380 , 0.329 , 34.98 , 256.42
2360 , 12536 , 162.67 , -45.2 , -3 , 16.92 , 5.468 , 0.336 , 35.26 , 256.14
2370 , 12573 , 161.78 , -45.1 , -3 , 16.90 , 5.393 , 0.333 , 35.50 , 255.90
2380 , 12623 , 160.57 , -45.0 , -3 , 16.89 , 5.397 , 0.336 , 35.82 , 255.58
2390 , 12665 , 159.56 , -45.1 , -3 , 16.87 , 5.429 , 0.340 , 36.09 , 255.31
2400 , 12707 , 158.57 , -45.0 , -3 , 16.86 , 5.372 , 0.339 , 36.35 , 255.05
2410 , 12751 , 157.53 , -45.0 , -3 , 16.85 , 5.418 , 0.344 , 36.63 , 254.77
2420 , 12788 , 156.66 , -45.0 , -3 , 16.84 , 5.360 , 0.342 , 36.87 , 254.53
2430 , 12837 , 155.52 , -44.9 , -3 , 16.82 , 5.295 , 0.340 , 37.18 , 254.22
2440 , 12872 , 154.70 , -45.1 , -3 , 16.80 , 5.201 , 0.336 , 37.39 , 254.00
2450 , 12914 , 153.73 , -44.9 , -3 , 16.80 , 5.232 , 0.340 , 37.65 , 253.75
2460 , 12953 , 152.84 , -44.8 , -3 , 16.77 , 4.958 , 0.324 , 37.89 , 253.51
