# ------------------------------------------------------------
#
# Flight name: V1312
# Station: Davis
# Launch Date: 21 March 2012
# Launch Time: 11:19:31
# 
# This file created: Thu Mar 22 15:44:35 2012
# 
# 
# ------------------------------------------------------------
# DATA COLUMNS
# Time (s)
# Height (m)
# Atmospheric Pressure (hPa)
# Atmospheric Temperature (°C)
# Relative Humidity (%)
# Box Temperature (°C)
# Ozone Partial Pressure (mPa)
# Ozone Mixing Ratio (ppmV)
# Accumulated Ozone to this Height (Dobson Units)
# Remaining Ozone above this Height (Dobson Units)
# 
# ------------------------------------------------------------
# 
# Integrated Ozone = 304.4 DU
# Extrapolated Ozone =  24.6 DU
# 
# Total Ozone = 329.1 DU
# 
# 
# ------------------------------------------------------------
289 , 1494 , 813.73 , -21.6 , 33 , 31.93 , 1.802 , 0.022 , 2.96 , 326.11
299 , 1552 , 807.44 , -21.6 , 33 , 31.92 , 1.803 , 0.022 , 3.07 , 326.00
309 , 1610 , 801.05 , -21.0 , 31 , 31.88 , 1.799 , 0.022 , 3.18 , 325.89
319 , 1664 , 795.26 , -21.0 , 30 , 31.83 , 1.802 , 0.023 , 3.28 , 325.79
329 , 1718 , 789.44 , -20.7 , 28 , 31.78 , 1.805 , 0.023 , 3.39 , 325.68
339 , 1767 , 784.18 , -20.6 , 30 , 31.75 , 1.806 , 0.023 , 3.48 , 325.59
349 , 1820 , 778.64 , -20.1 , 28 , 31.72 , 1.801 , 0.023 , 3.58 , 325.49
359 , 1873 , 773.10 , -19.3 , 24 , 31.67 , 1.818 , 0.024 , 3.69 , 325.38
369 , 1921 , 768.10 , -19.0 , 21 , 31.62 , 1.814 , 0.024 , 3.78 , 325.29
379 , 1966 , 763.49 , -18.7 , 19 , 31.59 , 1.819 , 0.024 , 3.87 , 325.20
389 , 2017 , 758.23 , -18.6 , 18 , 31.58 , 1.817 , 0.024 , 3.96 , 325.10
399 , 2074 , 752.52 , -18.4 , 17 , 31.56 , 1.807 , 0.024 , 4.07 , 325.00
409 , 2130 , 746.87 , -18.1 , 15 , 31.53 , 1.800 , 0.024 , 4.18 , 324.89
419 , 2196 , 740.24 , -18.4 , 14 , 31.48 , 1.752 , 0.024 , 4.31 , 324.76
429 , 2252 , 734.76 , -18.6 , 12 , 31.42 , 1.722 , 0.023 , 4.41 , 324.66
439 , 2303 , 729.71 , -18.9 , 12 , 31.39 , 1.707 , 0.023 , 4.50 , 324.57
449 , 2355 , 724.68 , -19.0 , 12 , 31.34 , 1.684 , 0.023 , 4.59 , 324.48
459 , 2400 , 720.30 , -19.2 , 12 , 31.32 , 1.692 , 0.023 , 4.67 , 324.40
469 , 2455 , 714.92 , -19.5 , 12 , 31.28 , 1.669 , 0.023 , 4.77 , 324.30
479 , 2509 , 709.80 , -19.9 , 12 , 31.26 , 1.651 , 0.023 , 4.87 , 324.20
489 , 2556 , 705.34 , -20.2 , 13 , 31.23 , 1.657 , 0.023 , 4.95 , 324.12
499 , 2610 , 700.21 , -20.6 , 12 , 31.19 , 1.675 , 0.024 , 5.05 , 324.02
508 , 2658 , 695.65 , -21.0 , 11 , 31.16 , 1.653 , 0.024 , 5.13 , 323.94
518 , 2705 , 691.25 , -21.4 , 11 , 31.13 , 1.666 , 0.024 , 5.21 , 323.86
528 , 2754 , 686.58 , -21.6 , 11 , 31.11 , 1.688 , 0.025 , 5.30 , 323.77
538 , 2807 , 681.70 , -21.8 , 10 , 31.09 , 1.688 , 0.025 , 5.40 , 323.67
548 , 2860 , 676.83 , -22.0 , 9 , 31.05 , 1.700 , 0.025 , 5.50 , 323.57
558 , 2910 , 672.19 , -22.0 , 9 , 31.01 , 1.682 , 0.025 , 5.59 , 323.48
568 , 2967 , 666.99 , -22.4 , 9 , 30.98 , 1.657 , 0.025 , 5.69 , 323.38
578 , 3017 , 662.47 , -22.7 , 9 , 30.95 , 1.644 , 0.025 , 5.78 , 323.29
588 , 3076 , 657.15 , -23.0 , 10 , 30.90 , 1.638 , 0.025 , 5.88 , 323.19
598 , 3128 , 652.54 , -23.3 , 10 , 30.86 , 1.671 , 0.026 , 5.97 , 323.10
608 , 3187 , 647.31 , -23.6 , 10 , 30.84 , 1.668 , 0.026 , 6.08 , 322.99
618 , 3248 , 641.90 , -23.9 , 10 , 30.81 , 1.707 , 0.027 , 6.19 , 322.88
628 , 3311 , 636.38 , -24.3 , 8 , 30.78 , 1.806 , 0.028 , 6.31 , 322.76
638 , 3368 , 631.39 , -24.3 , 8 , 30.73 , 1.937 , 0.031 , 6.43 , 322.64
648 , 3422 , 626.72 , -24.5 , 9 , 30.70 , 1.977 , 0.032 , 6.54 , 322.53
658 , 3470 , 622.61 , -24.9 , 9 , 30.66 , 2.014 , 0.032 , 6.65 , 322.42
668 , 3525 , 617.93 , -25.2 , 9 , 30.64 , 2.049 , 0.033 , 6.77 , 322.30
678 , 3586 , 612.75 , -25.6 , 9 , 30.61 , 2.061 , 0.034 , 6.90 , 322.17
688 , 3640 , 608.23 , -25.9 , 10 , 30.56 , 2.100 , 0.035 , 7.03 , 322.04
698 , 3690 , 604.01 , -26.2 , 10 , 30.51 , 2.113 , 0.035 , 7.14 , 321.93
708 , 3738 , 600.03 , -26.6 , 10 , 30.47 , 2.094 , 0.035 , 7.25 , 321.82
718 , 3788 , 595.90 , -27.0 , 10 , 30.43 , 2.072 , 0.035 , 7.36 , 321.71
728 , 3839 , 591.67 , -27.4 , 12 , 30.39 , 2.027 , 0.034 , 7.48 , 321.59
738 , 3888 , 587.65 , -27.6 , 15 , 30.34 , 1.936 , 0.033 , 7.59 , 321.48
748 , 3935 , 583.82 , -27.7 , 15 , 30.30 , 1.824 , 0.031 , 7.68 , 321.39
758 , 3981 , 580.10 , -27.8 , 15 , 30.28 , 1.722 , 0.030 , 7.77 , 321.30
768 , 4029 , 576.20 , -28.2 , 15 , 30.25 , 1.676 , 0.029 , 7.86 , 321.21
778 , 4088 , 571.51 , -28.5 , 14 , 30.22 , 1.674 , 0.029 , 7.97 , 321.10
788 , 4151 , 566.46 , -28.8 , 13 , 30.19 , 1.712 , 0.030 , 8.09 , 320.98
798 , 4212 , 561.63 , -29.3 , 14 , 30.14 , 1.719 , 0.031 , 8.21 , 320.86
807 , 4265 , 557.51 , -29.6 , 14 , 30.09 , 1.738 , 0.031 , 8.31 , 320.76
817 , 4322 , 553.10 , -30.0 , 14 , 30.03 , 1.785 , 0.032 , 8.42 , 320.65
827 , 4379 , 548.67 , -30.3 , 14 , 29.98 , 1.840 , 0.034 , 8.53 , 320.54
837 , 4427 , 544.95 , -30.4 , 14 , 29.93 , 1.855 , 0.034 , 8.63 , 320.44
847 , 4480 , 540.89 , -30.6 , 14 , 29.90 , 1.784 , 0.033 , 8.74 , 320.33
857 , 4535 , 536.76 , -30.7 , 13 , 29.85 , 1.721 , 0.032 , 8.84 , 320.23
867 , 4590 , 532.58 , -31.0 , 12 , 29.82 , 1.672 , 0.031 , 8.95 , 320.12
877 , 4642 , 528.68 , -31.4 , 12 , 29.77 , 1.650 , 0.031 , 9.04 , 320.02
887 , 4697 , 524.62 , -31.8 , 13 , 29.73 , 1.629 , 0.031 , 9.14 , 319.93
897 , 4752 , 520.55 , -32.0 , 13 , 29.69 , 1.661 , 0.032 , 9.25 , 319.82
907 , 4803 , 516.80 , -32.2 , 12 , 29.65 , 1.761 , 0.034 , 9.34 , 319.73
917 , 4858 , 512.78 , -32.4 , 12 , 29.60 , 1.865 , 0.036 , 9.46 , 319.61
927 , 4909 , 509.04 , -32.7 , 11 , 29.54 , 1.949 , 0.038 , 9.57 , 319.50
937 , 4965 , 505.01 , -33.1 , 11 , 29.51 , 1.983 , 0.039 , 9.69 , 319.38
947 , 5027 , 500.61 , -33.6 , 11 , 29.46 , 1.851 , 0.037 , 9.82 , 319.25
957 , 5079 , 496.89 , -33.9 , 12 , 29.42 , 1.746 , 0.035 , 9.93 , 319.14
967 , 5131 , 493.17 , -34.3 , 11 , 29.37 , 1.731 , 0.035 , 10.03 , 319.04
977 , 5184 , 489.48 , -34.5 , 11 , 29.34 , 1.728 , 0.035 , 10.13 , 318.94
987 , 5240 , 485.57 , -34.9 , 10 , 29.29 , 1.705 , 0.035 , 10.24 , 318.83
997 , 5292 , 481.99 , -35.2 , 10 , 29.24 , 1.623 , 0.034 , 10.34 , 318.73
1007 , 5343 , 478.46 , -35.6 , 11 , 29.20 , 1.584 , 0.033 , 10.43 , 318.64
1017 , 5395 , 474.89 , -35.8 , 10 , 29.15 , 1.544 , 0.033 , 10.52 , 318.55
1027 , 5446 , 471.43 , -35.9 , 9 , 29.12 , 1.584 , 0.034 , 10.61 , 318.46
1037 , 5498 , 467.88 , -36.2 , 9 , 29.07 , 1.600 , 0.034 , 10.71 , 318.36
1047 , 5550 , 464.40 , -36.5 , 9 , 29.03 , 1.824 , 0.039 , 10.81 , 318.26
1057 , 5607 , 460.60 , -36.5 , 8 , 28.98 , 2.193 , 0.048 , 10.94 , 318.13
1067 , 5655 , 457.40 , -36.5 , 9 , 28.94 , 2.374 , 0.052 , 11.07 , 318.00
1077 , 5707 , 453.99 , -36.5 , 9 , 28.90 , 2.319 , 0.051 , 11.20 , 317.87
1086 , 5756 , 450.76 , -36.7 , 13 , 28.85 , 2.097 , 0.047 , 11.33 , 317.74
1096 , 5811 , 447.23 , -37.0 , 30 , 28.81 , 1.946 , 0.044 , 11.45 , 317.62
1106 , 5860 , 444.07 , -37.0 , 42 , 28.76 , 1.915 , 0.043 , 11.56 , 317.51
1115 , 5904 , 441.23 , -36.9 , 42 , 28.72 , 1.934 , 0.044 , 11.66 , 317.41
1125 , 5954 , 438.06 , -37.1 , 40 , 28.68 , 1.820 , 0.042 , 11.77 , 317.30
1135 , 6002 , 435.03 , -37.1 , 39 , 28.64 , 1.709 , 0.039 , 11.86 , 317.21
1145 , 6053 , 431.83 , -37.5 , 40 , 28.60 , 1.596 , 0.037 , 11.96 , 317.11
1155 , 6118 , 427.78 , -37.8 , 41 , 28.55 , 1.413 , 0.033 , 12.07 , 317.00
1165 , 6179 , 424.00 , -38.2 , 43 , 28.50 , 1.264 , 0.030 , 12.17 , 316.90
1175 , 6227 , 421.05 , -38.6 , 44 , 28.46 , 1.162 , 0.028 , 12.23 , 316.84
1185 , 6276 , 418.05 , -39.0 , 46 , 28.41 , 1.109 , 0.027 , 12.30 , 316.77
1195 , 6325 , 415.07 , -39.3 , 46 , 28.37 , 1.085 , 0.026 , 12.36 , 316.71
1205 , 6369 , 412.43 , -39.4 , 43 , 28.33 , 1.071 , 0.026 , 12.41 , 316.66
1215 , 6417 , 409.50 , -39.7 , 41 , 28.29 , 1.105 , 0.027 , 12.47 , 316.60
1225 , 6482 , 405.66 , -40.1 , 44 , 28.24 , 1.110 , 0.027 , 12.56 , 316.51
1235 , 6540 , 402.21 , -40.7 , 46 , 28.20 , 1.092 , 0.027 , 12.63 , 316.44
1245 , 6588 , 399.37 , -41.0 , 49 , 28.15 , 1.102 , 0.028 , 12.69 , 316.38
1255 , 6647 , 395.90 , -41.6 , 52 , 28.11 , 1.093 , 0.028 , 12.77 , 316.30
1265 , 6700 , 392.84 , -42.0 , 53 , 28.06 , 1.109 , 0.028 , 12.83 , 316.24
1274 , 6755 , 389.62 , -42.5 , 52 , 28.02 , 1.106 , 0.028 , 12.91 , 316.16
1284 , 6797 , 387.21 , -42.8 , 52 , 27.98 , 1.112 , 0.029 , 12.96 , 316.11
1294 , 6848 , 384.28 , -43.3 , 54 , 27.94 , 1.119 , 0.029 , 13.03 , 316.04
1304 , 6899 , 381.37 , -43.5 , 54 , 27.89 , 1.107 , 0.029 , 13.09 , 315.98
1314 , 6947 , 378.67 , -43.9 , 52 , 27.85 , 1.124 , 0.030 , 13.16 , 315.91
1324 , 7000 , 375.70 , -44.2 , 51 , 27.81 , 1.113 , 0.030 , 13.23 , 315.84
1334 , 7051 , 372.83 , -44.6 , 48 , 27.76 , 1.099 , 0.029 , 13.29 , 315.78
1344 , 7100 , 370.12 , -45.1 , 48 , 27.72 , 1.094 , 0.030 , 13.36 , 315.71
1354 , 7152 , 367.27 , -45.3 , 46 , 27.67 , 1.084 , 0.030 , 13.42 , 315.65
1364 , 7198 , 364.72 , -45.8 , 44 , 27.63 , 1.090 , 0.030 , 13.48 , 315.59
1374 , 7250 , 361.89 , -46.2 , 44 , 27.58 , 1.083 , 0.030 , 13.55 , 315.52
1384 , 7309 , 358.70 , -46.8 , 46 , 27.54 , 1.054 , 0.029 , 13.62 , 315.45
1394 , 7365 , 355.68 , -47.3 , 48 , 27.49 , 1.033 , 0.029 , 13.69 , 315.38
1404 , 7423 , 352.56 , -47.9 , 51 , 27.45 , 1.038 , 0.029 , 13.77 , 315.30
1414 , 7474 , 349.84 , -48.4 , 53 , 27.40 , 1.027 , 0.029 , 13.83 , 315.24
1423 , 7519 , 347.45 , -48.8 , 56 , 27.36 , 1.046 , 0.030 , 13.88 , 315.19
1433 , 7571 , 344.68 , -49.3 , 59 , 27.32 , 1.037 , 0.030 , 13.95 , 315.12
1443 , 7626 , 341.81 , -49.5 , 59 , 27.27 , 1.070 , 0.031 , 14.02 , 315.05
1453 , 7680 , 339.01 , -49.5 , 58 , 27.23 , 1.146 , 0.034 , 14.09 , 314.98
1463 , 7730 , 336.44 , -50.0 , 58 , 27.18 , 1.166 , 0.035 , 14.16 , 314.91
1473 , 7776 , 334.05 , -49.9 , 54 , 27.13 , 1.166 , 0.035 , 14.23 , 314.84
1483 , 7818 , 331.93 , -49.9 , 46 , 27.09 , 1.179 , 0.036 , 14.29 , 314.78
1493 , 7864 , 329.62 , -50.1 , 41 , 27.05 , 1.162 , 0.035 , 14.35 , 314.72
1503 , 7914 , 327.06 , -50.4 , 39 , 27.00 , 1.127 , 0.034 , 14.42 , 314.65
1513 , 7959 , 324.85 , -50.8 , 39 , 26.95 , 1.110 , 0.034 , 14.48 , 314.59
1523 , 8006 , 322.51 , -51.2 , 41 , 26.91 , 1.068 , 0.033 , 14.54 , 314.53
1533 , 8062 , 319.72 , -51.5 , 42 , 26.86 , 1.019 , 0.032 , 14.61 , 314.46
1543 , 8111 , 317.32 , -51.9 , 44 , 26.81 , 0.999 , 0.031 , 14.67 , 314.40
1553 , 8159 , 314.97 , -52.3 , 46 , 26.77 , 0.978 , 0.031 , 14.73 , 314.34
1563 , 8221 , 311.96 , -52.8 , 48 , 26.71 , 0.959 , 0.031 , 14.81 , 314.26
1573 , 8272 , 309.52 , -53.3 , 49 , 26.66 , 0.942 , 0.030 , 14.86 , 314.20
1583 , 8327 , 306.86 , -53.8 , 51 , 26.61 , 0.937 , 0.031 , 14.93 , 314.14
1593 , 8375 , 304.59 , -54.2 , 53 , 26.56 , 0.936 , 0.031 , 14.98 , 314.09
1603 , 8429 , 302.02 , -54.6 , 54 , 26.51 , 0.945 , 0.031 , 15.05 , 314.02
1613 , 8486 , 299.35 , -54.8 , 54 , 26.46 , 0.958 , 0.032 , 15.11 , 313.96
1623 , 8534 , 297.07 , -55.0 , 54 , 26.41 , 0.957 , 0.032 , 15.17 , 313.90
1633 , 8579 , 295.00 , -55.0 , 54 , 26.37 , 0.958 , 0.032 , 15.22 , 313.85
1643 , 8636 , 292.40 , -55.2 , 52 , 26.31 , 0.967 , 0.033 , 15.29 , 313.78
1653 , 8695 , 289.70 , -55.2 , 50 , 26.26 , 0.952 , 0.033 , 15.36 , 313.71
1663 , 8735 , 287.88 , -55.1 , 48 , 26.20 , 1.038 , 0.036 , 15.41 , 313.66
1673 , 8780 , 285.85 , -55.4 , 47 , 26.15 , 1.221 , 0.043 , 15.47 , 313.60
1683 , 8831 , 283.58 , -54.9 , 43 , 26.10 , 1.504 , 0.053 , 15.56 , 313.51
1693 , 8894 , 280.83 , -53.2 , 36 , 26.05 , 1.966 , 0.070 , 15.69 , 313.38
1703 , 8946 , 278.54 , -53.1 , 32 , 25.99 , 2.422 , 0.087 , 15.83 , 313.24
1713 , 8991 , 276.61 , -53.1 , 28 , 25.94 , 2.773 , 0.100 , 15.98 , 313.09
1722 , 9033 , 274.82 , -52.8 , 24 , 25.89 , 3.083 , 0.112 , 16.13 , 312.94
1731 , 9067 , 273.39 , -51.9 , 20 , 25.84 , 3.459 , 0.127 , 16.26 , 312.81
1741 , 9106 , 271.74 , -51.5 , 16 , 25.80 , 3.829 , 0.141 , 16.44 , 312.63
1751 , 9148 , 269.97 , -51.1 , 13 , 25.74 , 4.098 , 0.152 , 16.64 , 312.43
1761 , 9202 , 267.76 , -50.5 , 10 , 25.69 , 4.327 , 0.162 , 16.91 , 312.16
1771 , 9263 , 265.27 , -50.0 , 8 , 25.63 , 4.404 , 0.166 , 17.24 , 311.83
1781 , 9303 , 263.62 , -49.7 , 8 , 25.58 , 4.292 , 0.163 , 17.45 , 311.62
1791 , 9339 , 262.19 , -49.2 , 7 , 25.53 , 4.171 , 0.159 , 17.63 , 311.44
1801 , 9377 , 260.70 , -48.8 , 6 , 25.48 , 4.223 , 0.162 , 17.82 , 311.25
1811 , 9421 , 258.95 , -48.7 , 6 , 25.43 , 4.087 , 0.158 , 18.04 , 311.03
1821 , 9466 , 257.19 , -49.0 , 6 , 25.37 , 3.760 , 0.146 , 18.25 , 310.82
1831 , 9504 , 255.68 , -49.2 , 6 , 25.32 , 3.464 , 0.135 , 18.42 , 310.65
1841 , 9543 , 254.15 , -49.1 , 5 , 25.27 , 3.262 , 0.128 , 18.58 , 310.49
1851 , 9581 , 252.72 , -48.9 , 5 , 25.21 , 3.099 , 0.123 , 18.72 , 310.35
1861 , 9619 , 251.24 , -48.8 , 5 , 25.16 , 2.974 , 0.118 , 18.86 , 310.21
1871 , 9660 , 249.70 , -49.2 , 5 , 25.11 , 2.907 , 0.116 , 19.00 , 310.07
1881 , 9700 , 248.17 , -49.4 , 4 , 25.05 , 2.894 , 0.117 , 19.14 , 309.92
1891 , 9740 , 246.63 , -49.6 , 4 , 25.00 , 3.040 , 0.123 , 19.29 , 309.78
1901 , 9781 , 245.11 , -49.5 , 4 , 24.94 , 3.241 , 0.132 , 19.44 , 309.63
1911 , 9822 , 243.58 , -49.4 , 4 , 24.89 , 3.222 , 0.132 , 19.60 , 309.47
1921 , 9866 , 241.96 , -49.5 , 3 , 24.84 , 3.245 , 0.134 , 19.77 , 309.30
1931 , 9909 , 240.38 , -49.2 , 3 , 24.79 , 3.356 , 0.140 , 19.94 , 309.12
1941 , 9952 , 238.80 , -49.2 , 3 , 24.74 , 3.600 , 0.151 , 20.13 , 308.94
1951 , 9996 , 237.18 , -49.2 , 2 , 24.69 , 3.842 , 0.162 , 20.33 , 308.74
1961 , 10043 , 235.52 , -49.2 , 2 , 24.63 , 4.054 , 0.172 , 20.54 , 308.52
1971 , 10084 , 234.05 , -49.3 , 2 , 24.59 , 4.384 , 0.187 , 20.75 , 308.32
1981 , 10124 , 232.61 , -49.2 , 1 , 24.54 , 4.600 , 0.198 , 20.97 , 308.10
1991 , 10163 , 231.21 , -49.4 , 1 , 24.48 , 4.754 , 0.206 , 21.19 , 307.88
2000 , 10201 , 229.88 , -49.3 , 1 , 24.44 , 4.899 , 0.213 , 21.41 , 307.66
2010 , 10238 , 228.58 , -48.7 , 1 , 24.39 , 5.047 , 0.221 , 21.64 , 307.43
2020 , 10276 , 227.26 , -48.6 , 1 , 24.34 , 5.189 , 0.228 , 21.87 , 307.20
2029 , 10314 , 225.98 , -48.4 , 1 , 24.30 , 5.340 , 0.236 , 22.11 , 306.96
2038 , 10348 , 224.81 , -48.2 , 1 , 24.25 , 5.411 , 0.241 , 22.33 , 306.74
2048 , 10384 , 223.58 , -47.8 , 1 , 24.20 , 5.415 , 0.242 , 22.56 , 306.51
2058 , 10423 , 222.27 , -47.7 , 1 , 24.15 , 5.300 , 0.238 , 22.81 , 306.26
2068 , 10462 , 220.97 , -47.6 , 1 , 24.10 , 5.229 , 0.237 , 23.05 , 306.02
2078 , 10500 , 219.68 , -47.8 , 1 , 24.05 , 5.218 , 0.238 , 23.29 , 305.78
2088 , 10541 , 218.32 , -47.6 , 1 , 24.00 , 5.311 , 0.243 , 23.55 , 305.52
2098 , 10583 , 216.95 , -47.8 , 1 , 23.94 , 5.286 , 0.244 , 23.81 , 305.26
2108 , 10625 , 215.55 , -47.5 , 1 , 23.89 , 5.303 , 0.246 , 24.09 , 304.98
2118 , 10668 , 214.16 , -47.2 , 0 , 23.84 , 5.312 , 0.248 , 24.36 , 304.71
2128 , 10712 , 212.74 , -46.7 , 0 , 23.80 , 5.140 , 0.242 , 24.63 , 304.44
2138 , 10758 , 211.27 , -46.6 , 0 , 23.75 , 5.093 , 0.241 , 24.91 , 304.16
2148 , 10802 , 209.88 , -46.3 , 0 , 23.70 , 5.119 , 0.244 , 25.18 , 303.89
2158 , 10842 , 208.62 , -46.0 , 0 , 23.65 , 5.229 , 0.251 , 25.42 , 303.65
2168 , 10883 , 207.32 , -46.1 , 0 , 23.60 , 5.332 , 0.257 , 25.68 , 303.39
2178 , 10926 , 205.99 , -46.2 , 0 , 23.55 , 5.357 , 0.260 , 25.95 , 303.12
2188 , 10968 , 204.70 , -46.1 , 0 , 23.51 , 5.474 , 0.267 , 26.22 , 302.85
2198 , 11011 , 203.38 , -46.0 , 0 , 23.46 , 5.397 , 0.265 , 26.50 , 302.57
2208 , 11055 , 202.04 , -46.2 , 0 , 23.42 , 5.281 , 0.261 , 26.78 , 302.29
2218 , 11098 , 200.73 , -46.2 , 0 , 23.36 , 5.265 , 0.262 , 27.05 , 302.02
2228 , 11140 , 199.48 , -46.3 , 0 , 23.32 , 5.263 , 0.264 , 27.31 , 301.76
2238 , 11183 , 198.17 , -46.3 , 0 , 23.27 , 5.288 , 0.267 , 27.58 , 301.49
2248 , 11228 , 196.86 , -46.4 , 0 , 23.23 , 5.351 , 0.272 , 27.86 , 301.21
2258 , 11270 , 195.61 , -46.3 , 0 , 23.18 , 5.448 , 0.279 , 28.13 , 300.94
2268 , 11312 , 194.37 , -46.2 , 0 , 23.14 , 5.437 , 0.280 , 28.41 , 300.66
2278 , 11354 , 193.13 , -46.4 , 0 , 23.09 , 5.229 , 0.271 , 28.68 , 300.39
2288 , 11396 , 191.92 , -46.5 , 0 , 23.05 , 4.999 , 0.260 , 28.93 , 300.14
2298 , 11438 , 190.71 , -46.5 , 0 , 23.00 , 4.940 , 0.259 , 29.18 , 299.89
2308 , 11478 , 189.58 , -46.5 , 0 , 22.96 , 5.095 , 0.269 , 29.41 , 299.66
2318 , 11517 , 188.47 , -46.6 , 0 , 22.91 , 5.266 , 0.279 , 29.65 , 299.42
2328 , 11557 , 187.32 , -46.7 , 0 , 22.87 , 5.197 , 0.277 , 29.91 , 299.16
2337 , 11596 , 186.21 , -46.9 , 0 , 22.83 , 5.073 , 0.272 , 30.15 , 298.92
2347 , 11632 , 185.21 , -47.2 , 0 , 22.79 , 4.995 , 0.270 , 30.36 , 298.71
2357 , 11672 , 184.11 , -47.3 , 0 , 22.74 , 5.020 , 0.273 , 30.60 , 298.47
2367 , 11721 , 182.74 , -47.3 , 0 , 22.70 , 5.031 , 0.275 , 30.89 , 298.18
2377 , 11766 , 181.50 , -47.5 , 0 , 22.65 , 5.068 , 0.279 , 31.16 , 297.91
2387 , 11816 , 180.13 , -47.9 , 0 , 22.61 , 5.186 , 0.288 , 31.47 , 297.60
2397 , 11862 , 178.86 , -48.1 , 0 , 22.57 , 5.274 , 0.295 , 31.76 , 297.31
2407 , 11904 , 177.73 , -48.3 , 0 , 22.52 , 5.391 , 0.303 , 32.03 , 297.04
2417 , 11945 , 176.63 , -48.1 , 0 , 22.48 , 5.338 , 0.302 , 32.29 , 296.78
2427 , 11985 , 175.56 , -48.1 , 0 , 22.44 , 5.257 , 0.299 , 32.55 , 296.52
2437 , 12026 , 174.47 , -48.1 , 0 , 22.40 , 5.203 , 0.298 , 32.80 , 296.27
2447 , 12066 , 173.41 , -48.1 , 0 , 22.36 , 5.129 , 0.296 , 33.05 , 296.02
