
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2001-02-07,ABM,1.0,Atmosphere Watch Section

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,029,Macquarie Island,AUS

#INSTRUMENT
Name,Model,Number
ECC,6A,6A8346

#LOCATION
Latitude,Longitude,Height
-54.50,158.95,7

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2001-02-07,23:18:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
222.4,4,270,-1.059,286,0,0,Dobson,006
* Ignore correction factor due to missing data 110 to 40hPa

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
SPCECC-VaisalaRSA11-VaisalaRS80(GPS),,0.014,27.32,const_ib2,pump

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1004,.2,6,10.8,269
1000,.3,6,10,262
933,1.6,-1,10,243
850,1.5,-8,11,230
741,2.2,-5,21,238
700,1.7,-6,26,234
636,1.9,-8,29,233
612,1.9,-10,31,235
566,1.7,-13,34,236
500,2.2,-18,37,239
463,2.3,-22,38,230
426,1.9,-26,48,229
376,1.7,-31,57,237
345,2.5,-35,63,229
345,2.5,-35,63,229
300,1.4,-42,71,230
290,1.3,-44,72,229
265,1.5,-47,80,226
253,1.2,-48,86,229
231,1.1,-51,94,233
200,2.7,-55
192,3.5,-53
183,4.1,-54
175,4.2,-53
159,4.6,-52
150,4.3,-53
145,4.2,-54
138,4.7,-54
120,4.9,-54
115,5.3,-54
100,6.3,-54
70,9,-51
50,11.4,-49
39.7,13.1,-48
34.6,10.9,-46
33.1,11.1,-46
30,8.9,-47
27.6,8.6,-46
25.2,9.5,-44
23.1,10.8,-42
22.1,11.3,-41
20,11.5,-39
20.2,11.5,-39
19.4,11.3,-38
17.8,11.2,-37
17,10.6,-37
14.9,9.3,-38
14.3,8.9,-38
13.7,8.8,-38
10.6,7.1,-32

